segment_id,token,proposed_lemma
dbc_book03_ch063,terga,terga
dbc_book03_ch064,marcellinus,marcellinus
dbc_book03_ch064,periculum,periculum
dbc_book03_ch064,adfectus,adfectus
dbc_book03_ch064,uiuus,uiuus
dbc_book03_ch064,diligentia,diligentia
dbc_book03_ch064,caesaris,caesaris
dbc_book03_ch064,militaris,militaris
dbc_book03_ch064,dedecus,dedecus
dbc_book03_ch064,aquila,aquila
dbc_book03_ch065,reliquis,reliquis
dbc_book03_ch065,antonius,antonius
dbc_book03_ch065,qui,qui
dbc_book03_ch065,xii,xii
dbc_book03_ch065,aduentus,aduentus
dbc_book03_ch065,qui,qui
dbc_book03_ch065,pompeium,pompeium
dbc_book03_ch065,secundum,secundum
dbc_book03_ch065,iuxta,iuxta
dbc_book03_ch065,pompeium,pompeium
dbc_book03_ch066,caesaris,caesaris
dbc_book03_ch066,situs,situs
dbc_book03_ch066,caesaris,caesaris
dbc_book03_ch066,ultra,ultra
dbc_book03_ch066,item,item
dbc_book03_ch066,is,is
dbc_book03_ch067,idem,idem
dbc_book03_ch067,is,is
dbc_book03_ch067,locus,locus
dbc_book03_ch067,detrimentum,detrimentum
dbc_book03_ch067,reliquas,reliquas
dbc_book03_ch067,ericius,ericius
dbc_book03_ch067,castellum,castellum
dbc_book03_ch068,fortuna,fortuna
dbc_book03_ch068,reliquis,reliquis
dbc_book03_ch068,caesaris,caesaris
dbc_book03_ch068,cornus,cornus
dbc_book03_ch068,ignorantia,ignorantia
dbc_book03_ch068,equitatus,equitatus
dbc_book03_ch069,mora,mora
dbc_book03_ch069,equitatus,equitatus
dbc_book03_ch069,acies,acies
dbc_book03_ch069,qui,qui
dbc_book03_ch069,porta,porta
dbc_book03_ch069,equitatus,equitatus
dbc_book03_ch069,caesaris,caesaris
dbc_book03_ch069,initium,initium
dbc_book03_ch069,pompeium,pompeium
dbc_book03_ch069,intus,intus
dbc_book03_ch069,tumultus,tumultus
dbc_book03_ch069,quisquam,quisquam
dbc_book03_ch070,omnis,omnis
dbc_book03_ch070,qui,qui
dbc_book03_ch070,caesaris,caesaris
dbc_book03_ch070,momentum,momentum
dbc_book03_ch070,caesaris,caesaris
dbc_book03_ch071,puteolis,puteolis
dbc_book03_ch071,capua,capua
dbc_book03_ch071,xxxii,xxxii
dbc_book03_ch071,ripis,ripis
dbc_book03_ch071,fuga,fuga
dbc_book03_ch071,xxxii,xxxii
dbc_book03_ch071,labienus,labienus
dbc_book03_ch071,omnis,omnis
dbc_book03_ch071,causa,causa
dbc_book03_ch071,fides,fides
dbc_book03_ch072,tantum,tantum
dbc_book03_ch072,spiritus,spiritus
dbc_book03_ch072,auxilium,auxilium
dbc_book03_ch072,detrimentum,detrimentum
dbc_book03_ch072,communis,communis
dbc_book03_ch072,casus,casus
dbc_book03_ch072,culpa,culpa
dbc_book03_ch072,fama,fama
dbc_book03_ch073,classes,classes
dbc_book03_ch073,solum,solum
dbc_book03_ch073,industria,industria
dbc_book03_ch073,aliquis,aliquis
dbc_book03_ch073,fortuna,fortuna
dbc_book03_ch073,detrimentum,detrimentum
dbc_book03_ch073,bonum,bonum
dbc_book03_ch073,qui,qui
dbc_book03_ch074,tantus,tantus
dbc_book03_ch074,studium,studium
dbc_book03_ch074,imperium,imperium
dbc_book03_ch075,mora,mora
dbc_book03_ch075,uigilia,uigilia
dbc_book03_ch075,ripis,ripis
dbc_book03_ch075,equitatus,equitatus
dbc_book03_ch075,qui,qui
dbc_book03_ch075,tantum,tantum
dbc_book03_ch076,asparagium,asparagium
dbc_book03_ch076,porta,porta
dbc_book03_ch076,asparagium,asparagium
dbc_book03_ch076,causa,causa
dbc_book03_ch076,consilium,consilium
dbc_book03_ch076,uiii,uiii
dbc_book03_ch077,uigilia,uigilia
dbc_book03_ch077,necessitas,necessitas
dbc_book03_ch077,idem,idem
dbc_book03_ch077,reliquis,reliquis
dbc_book03_ch077,mora,mora
dbc_book03_ch077,consilium,consilium
dbc_book03_ch078,stipendium,stipendium
dbc_book03_ch078,praesidium,praesidium
dbc_book03_ch078,tantum,tantum
dbc_book03_ch078,quantum,quantum
dbc_book03_ch078,autem,autem
dbc_book03_ch078,consilium,consilium
dbc_book03_ch078,ora,ora
dbc_book03_ch078,auxilium,auxilium
dbc_book03_ch078,domitium,domitium
dbc_book03_ch078,iiii,iiii
dbc_book03_ch078,iii,iii
dbc_book03_ch078,caesaris,caesaris
dbc_book03_ch078,coniectura,coniectura
dbc_book03_ch078,subsidium,subsidium
dbc_book03_ch078,ora,ora
dbc_book03_ch078,domitium,domitium
dbc_book03_ch079,apollonia,apollonia
dbc_book03_ch079,domitius,domitius
dbc_book03_ch079,causa,causa
dbc_book03_ch079,fortuna,fortuna
dbc_book03_ch079,tempus,tempus
dbc_book03_ch079,dyrrachium,dyrrachium
dbc_book03_ch079,fama,fama
dbc_book03_ch079,itinera,itinera
dbc_book03_ch079,amicitia,amicitia
dbc_book03_ch079,domitium,domitium
dbc_book03_ch079,pompeium,pompeium
dbc_book03_ch079,gloria,gloria
dbc_book03_ch079,caesaris,caesaris
dbc_book03_ch079,domitius,domitius
dbc_book03_ch079,iiii,iiii
dbc_book03_ch079,periculum,periculum
dbc_book03_ch079,aeginium,aeginium
dbc_book03_ch079,obiectum,obiectum
dbc_book03_ch080,fama,fama
dbc_book03_ch080,caesaris,caesaris
dbc_book03_ch080,nondum,nondum
dbc_book03_ch080,quantum,quantum
dbc_book03_ch080,urbis,urbis
dbc_book03_ch080,usus,usus
dbc_book03_ch081,portas,portas
dbc_book03_ch081,portas,portas
dbc_book03_ch081,fortuna,fortuna
dbc_book03_ch081,qui,qui
dbc_book03_ch082,uictoria,uictoria
dbc_book03_ch082,praetorium,praetorium
dbc_book03_ch082,spes,spes
dbc_book03_ch082,reditum,reditum
dbc_book03_ch082,negotium,negotium
dbc_book03_ch082,palam,palam
dbc_book03_ch082,qui,qui
dbc_book03_ch082,caesaris,caesaris
dbc_book03_ch082,controuersia,controuersia
dbc_book03_ch082,hirri,hirri
dbc_book03_ch082,is,is
dbc_book03_ch082,unus,unus
dbc_book03_ch083,caesaris,caesaris
dbc_book03_ch083,domitius,domitius
dbc_book03_ch083,lentulus,lentulus
dbc_book03_ch083,palam,palam
dbc_book03_ch083,lentulus,lentulus
dbc_book03_ch083,domitius,domitius
dbc_book03_ch083,rufus,rufus
dbc_book03_ch083,pompeium,pompeium
dbc_book03_ch083,hispania,hispania
dbc_book03_ch083,domitius,domitius
dbc_book03_ch083,qui,qui
dbc_book03_ch083,qui,qui
dbc_book03_ch083,qui,qui
dbc_book03_ch083,qui,qui
dbc_book03_ch083,qui,qui
dbc_book03_ch083,pecunia,pecunia
dbc_book03_ch083,quemadmodum,quemadmodum
dbc_book03_ch083,uictoria,uictoria
dbc_book03_ch084,quidnam,quidnam
dbc_book03_ch084,qui,qui
dbc_book03_ch084,uii,uii
dbc_book03_ch084,usus,usus
dbc_book03_ch084,proelium,proelium
dbc_book03_ch084,secundum,secundum
dbc_book03_ch084,pompeium,pompeium
dbc_book03_ch085,qui,qui
dbc_book03_ch085,iniquis,iniquis
dbc_book03_ch085,pompeium,pompeium
dbc_book03_ch085,praesentia,praesentia
dbc_book03_ch086,acies,acies
dbc_book03_ch086,caesaris,caesaris
dbc_book03_ch086,proelium,proelium
dbc_book03_ch086,propius,propius
dbc_book03_ch086,caesaris,caesaris
dbc_book03_ch086,prius,prius
dbc_book03_ch086,autem,autem
dbc_book03_ch086,tantum,tantum
dbc_book03_ch086,potestas,potestas
dbc_book03_ch087,labienus,labienus
dbc_book03_ch087,caesaris,caesaris
dbc_book03_ch087,consilium,consilium
dbc_book03_ch087,qui,qui
dbc_book03_ch087,pestilentia,pestilentia
dbc_book03_ch087,qui,qui
dbc_book03_ch087,transpadanis,transpadanis
dbc_book03_ch087,idem,idem
dbc_book03_ch087,idem,idem
dbc_book03_ch087,reliquis,reliquis
dbc_book03_ch087,quisquam,quisquam
dbc_book03_ch087,qui,qui
dbc_book03_ch087,laetitia,laetitia
dbc_book03_ch088,hispanis,hispanis
dbc_book03_ch088,uii,uii
dbc_book03_ch088,riuus,riuus
dbc_book03_ch088,quidam,quidam
dbc_book03_ch088,ripis,ripis
dbc_book03_ch089,xxii,xxii
dbc_book03_ch089,uii,uii
dbc_book03_ch089,antonium,antonium
dbc_book03_ch089,domitium,domitium
dbc_book03_ch089,pompeium,pompeium
dbc_book03_ch089,animaduersis,animaduersis
dbc_book03_ch089,cohortium,cohortium
dbc_book03_ch089,signum,signum
dbc_book03_ch090,uatinium,uatinium
dbc_book03_ch090,aulum,aulum
dbc_book03_ch090,umquam,umquam
dbc_book03_ch090,tuba,tuba
dbc_book03_ch090,signum,signum
dbc_book03_ch091,crastinus,crastinus
dbc_book03_ch091,caesaris,caesaris
dbc_book03_ch091,qui,qui
dbc_book03_ch091,qui,qui
dbc_book03_ch091,proelium,proelium
dbc_book03_ch091,nos,nos
dbc_book03_ch091,primus,primus
dbc_book03_ch092,acies,acies
dbc_book03_ch092,tantum,tantum
dbc_book03_ch092,caesaris,caesaris
dbc_book03_ch092,primus,primus
dbc_book03_ch092,excursus,excursus
dbc_book03_ch092,casura,casura
dbc_book03_ch092,telis,telis
dbc_book03_ch092,caesaris,caesaris
dbc_book03_ch092,propterea,propterea
dbc_book03_ch092,alacritas,alacritas
dbc_book03_ch092,antiquitus,antiquitus
dbc_book03_ch093,pilis,pilis
dbc_book03_ch093,pugnis,pugnis
dbc_book03_ch093,spatium,spatium
dbc_book03_ch093,rursus,rursus
dbc_book03_ch093,praeceptum,praeceptum
dbc_book03_ch093,tela,tela
dbc_book03_ch093,equitatus,equitatus
dbc_book03_ch093,motus,motus
dbc_book03_ch093,cohortium,cohortium
dbc_book03_ch093,signum,signum
dbc_book03_ch093,solum,solum
dbc_book03_ch093,protinus,protinus
dbc_book03_ch093,fuga,fuga
dbc_book03_ch094,tempus,tempus
dbc_book03_ch094,autem,autem
dbc_book03_ch094,terga,terga
dbc_book03_ch094,initium,initium
dbc_book03_ch094,equitatus,equitatus
dbc_book03_ch094,acies,acies
dbc_book03_ch094,initium,initium
dbc_book03_ch094,diffisus,diffisus
dbc_book03_ch094,durius,durius
dbc_book03_ch094,reliquas,reliquas
dbc_book03_ch094,portas,portas
dbc_book03_ch094,praetorium,praetorium
dbc_book03_ch095,fuga,fuga
dbc_book03_ch095,spatium,spatium
dbc_book03_ch095,qui,qui
dbc_book03_ch095,qui,qui
dbc_book03_ch095,fuga,fuga
dbc_book03_ch095,qui,qui
dbc_book03_ch095,qui,qui
dbc_book03_ch096,pondus,pondus
dbc_book03_ch096,tabernacula,tabernacula
dbc_book03_ch096,tabernacula,tabernacula
dbc_book03_ch096,hedera,hedera
dbc_book03_ch096,qui,qui
dbc_book03_ch096,caesaris,caesaris
dbc_book03_ch096,porta,porta
dbc_book03_ch096,fuga,fuga
dbc_book03_ch096,tantum,tantum
dbc_book03_ch097,praeda,praeda
dbc_book03_ch097,is,is
dbc_book03_ch097,aqua,aqua
dbc_book03_ch097,iiii,iiii
dbc_book03_ch097,progressus,progressus
dbc_book03_ch097,qui,qui
dbc_book03_ch097,fuga,fuga
dbc_book03_ch098,qui,qui
dbc_book03_ch098,planitiem,planitiem
dbc_book03_ch098,arma,arma
dbc_book03_ch098,nequi,nequi
dbc_book03_ch098,sui,sui
dbc_book03_ch098,diligentia,diligentia
dbc_book03_ch098,inuicem,inuicem
dbc_book03_ch099,crastinus,crastinus
dbc_book03_ch099,os,os
dbc_book03_ch099,meritum,meritum
dbc_book03_ch099,—multi,—multi
dbc_book03_ch099,domitius,domitius
dbc_book03_ch100,brundisium,brundisium
dbc_book03_ch100,qui,qui
dbc_book03_ch100,portus,portus
dbc_book03_ch100,aqua,aqua
dbc_book03_ch100,usus,usus
dbc_book03_ch100,proelium,proelium
dbc_book03_ch100,inopia,inopia
dbc_book03_ch101,caesaris,caesaris
dbc_book03_ch101,sulpicius,sulpicius
dbc_book03_ch101,pomponius,pomponius
dbc_book03_ch101,prius,prius
dbc_book03_ch101,pomponius,pomponius
dbc_book03_ch101,taeda,taeda
dbc_book03_ch101,stuppa,stuppa
dbc_book03_ch101,incendia,incendia
dbc_book03_ch101,quidam,quidam
dbc_book03_ch101,caesaris,caesaris
dbc_book03_ch101,uictoria,uictoria
dbc_book03_ch101,profectus,profectus
dbc_book03_ch101,secundum,secundum
dbc_book03_ch101,incendium,incendium
dbc_book03_ch101,flamma,flamma
dbc_book03_ch101,ignis,ignis
dbc_book03_ch101,qui,qui
dbc_book03_ch101,terra,terra
dbc_book03_ch101,scapha,scapha
dbc_book03_ch101,fides,fides
dbc_book03_ch101,tempus,tempus
dbc_book03_ch101,caesaris,caesaris
dbc_book03_ch102,pompeium,pompeium
dbc_book03_ch102,fuga,fuga
dbc_book03_ch102,rursus,rursus
dbc_book03_ch102,causa,causa
dbc_book03_ch102,utrum,utrum
dbc_book03_ch102,causa,causa
dbc_book03_ch102,consilium,consilium
dbc_book03_ch102,pecunia,pecunia
dbc_book03_ch102,sumptus,sumptus
dbc_book03_ch102,caesaris,caesaris
dbc_book03_ch102,cyprum,cyprum
dbc_book03_ch102,qui,qui
dbc_book03_ch102,sui,sui
dbc_book03_ch102,causa,causa
dbc_book03_ch102,qui,qui
dbc_book03_ch102,fuga,fuga
dbc_book03_ch102,idem,idem
dbc_book03_ch102,qui,qui
dbc_book03_ch102,qui,qui
dbc_book03_ch102,fuga,fuga
dbc_book03_ch102,pompeium,pompeium
dbc_book03_ch102,caesaris,caesaris
dbc_book03_ch102,fama,fama
dbc_book03_ch103,pecunia,pecunia
dbc_book03_ch103,cleopatra,cleopatra
dbc_book03_ch103,amicitia,amicitia
dbc_book03_ch103,qui,qui
dbc_book03_ch103,officium,officium
dbc_book03_ch103,syria,syria
dbc_book03_ch103,gabinius,gabinius
dbc_book03_ch104,qui,qui
dbc_book03_ch104,fortuna,fortuna
dbc_book03_ch104,qui,qui
dbc_book03_ch104,palam,palam
dbc_book03_ch104,audacia,audacia
dbc_book03_ch104,septimium,septimium
dbc_book03_ch104,pompeium,pompeium
dbc_book03_ch104,notitia,notitia
dbc_book03_ch104,achilla,achilla
dbc_book03_ch104,item,item
dbc_book03_ch104,lentulus,lentulus
dbc_book03_ch104,custodia,custodia
dbc_book03_ch105,causa,causa
dbc_book03_ch105,prouincia,prouincia
dbc_book03_ch105,caesaris,caesaris
dbc_book03_ch105,auxilium,auxilium
dbc_book03_ch105,item,item
dbc_book03_ch105,proelium,proelium
dbc_book03_ch105,secundum,secundum
dbc_book03_ch105,syria,syria
dbc_book03_ch105,bis,bis
dbc_book03_ch105,tantus,tantus
dbc_book03_ch105,sonus,sonus
dbc_book03_ch105,idem,idem
dbc_book03_ch105,fas,fas
dbc_book03_ch105,tympana,tympana
dbc_book03_ch105,item,item
dbc_book03_ch105,caesaris,caesaris
dbc_book03_ch105,palma,palma
dbc_book03_ch106,asia,asia
dbc_book03_ch106,pompeium,pompeium
dbc_book03_ch106,confisus,confisus
dbc_book03_ch106,fama,fama
dbc_book03_ch106,infirmis,infirmis
dbc_book03_ch106,causa,causa
dbc_book03_ch106,fasces,fasces
dbc_book03_ch106,omnis,omnis
dbc_book03_ch106,urbis,urbis
dbc_book03_ch107,animaduersis,animaduersis
dbc_book03_ch107,asia,asia
dbc_book03_ch107,qui,qui
dbc_book03_ch107,societas,societas
dbc_book03_ch108,eunuchus,eunuchus
dbc_book03_ch108,pothinus,pothinus
dbc_book03_ch108,is,is
dbc_book03_ch108,—hae,—hae
dbc_book03_ch108,pompeium,pompeium
dbc_book03_ch109,regius,regius
dbc_book03_ch109,omnis,omnis
dbc_book03_ch109,caesaris,caesaris
dbc_book03_ch109,nequaquam,nequaquam
dbc_book03_ch109,dioscorides,dioscorides
dbc_book03_ch109,qui,qui
dbc_book03_ch109,causa,causa
dbc_book03_ch110,achilla,achilla
dbc_book03_ch110,militaris,militaris
dbc_book03_ch110,qui,qui
dbc_book03_ch110,certus,certus
dbc_book03_ch110,siquis,siquis
dbc_book03_ch110,qui,qui
dbc_book03_ch110,culpa,culpa
dbc_book03_ch110,causa,causa
dbc_book03_ch110,regnum,regnum
dbc_book03_ch110,militaris,militaris
dbc_book03_ch111,caesaris,caesaris
dbc_book03_ch111,conatus,conatus
dbc_book03_ch111,nauis,nauis
dbc_book03_ch111,pompeium,pompeium
dbc_book03_ch111,xxii,xxii
dbc_book03_ch111,causa,causa
dbc_book03_ch112,pharus,pharus
dbc_book03_ch112,insula,insula
dbc_book03_ch112,insula,insula
dbc_book03_ch112,insula,insula
dbc_book03_ch112,insula,insula
dbc_book03_ch112,uicus,uicus
dbc_book03_ch112,imprudentia,imprudentia
dbc_book03_ch112,autem,autem
dbc_book03_ch112,introitus,introitus
dbc_book03_ch112,ueritus,ueritus
dbc_book03_ch112,pugna,pugna
dbc_book03_ch112,praesidium,praesidium
dbc_book03_ch112,frumentum,frumentum
dbc_book03_ch112,causa,causa
dbc_book03_ch112,inuitus,inuitus
dbc_book03_ch112,regia,regia
dbc_book03_ch112,pothinus,pothinus
dbc_book03_ch112,caesaris,caesaris
# --- books: 5480 entries (2026-06-15T11:36:27.354940) ---
dbg_book01,omnis,omnis
dbg_book01,tres,tres
dbg_book01,qui,qui
dbg_book01,lingua,lingua
dbg_book01,lingua,lingua
dbg_book01,aquitanis,aquitanis
dbg_book01,garumna,garumna
dbg_book01,matrona,matrona
dbg_book01,sequana,sequana
dbg_book01,propterea,propterea
dbg_book01,qui,qui
dbg_book01,causa,causa
dbg_book01,initium,initium
dbg_book01,garumna,garumna
dbg_book01,aquitania,aquitania
dbg_book01,garumna,garumna
dbg_book01,is,is
dbg_book01,natura,natura
dbg_book01,qui,qui
dbg_book01,iura,iura
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,autem,autem
dbg_book01,gloria,gloria
dbg_book01,qui,qui
dbg_book01,copia,copia
dbg_book01,is,is
dbg_book01,regnum,regnum
dbg_book01,sequanis,sequanis
dbg_book01,amicus,amicus
dbg_book01,regnum,regnum
dbg_book01,qui,qui
dbg_book01,idem,idem
dbg_book01,matrimonium,matrimonium
dbg_book01,propterea,propterea
dbg_book01,imperium,imperium
dbg_book01,ius,ius
dbg_book01,tres,tres
dbg_book01,indicium,indicium
dbg_book01,iudicium,iudicium
dbg_book01,decem,decem
dbg_book01,ius,ius
dbg_book01,oppida,oppida
dbg_book01,frumentum,frumentum
dbg_book01,rauracis,rauracis
dbg_book01,qui,qui
dbg_book01,itinera,itinera
dbg_book01,autem,autem
dbg_book01,propterea,propterea
dbg_book01,qui,qui
dbg_book01,rhodanus,rhodanus
dbg_book01,nondum,nondum
dbg_book01,is,is
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,propterea,propterea
dbg_book01,memoria,memoria
dbg_book01,cassium,cassium
dbg_book01,spatium,spatium
dbg_book01,interea,interea
dbg_book01,qui,qui
dbg_book01,prouincia,prouincia
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,numquam,numquam
dbg_book01,telis,telis
dbg_book01,uia,uia
dbg_book01,sequanis,sequanis
dbg_book01,gratia,gratia
dbg_book01,amicus,amicus
dbg_book01,matrimonium,matrimonium
dbg_book01,sequanis,sequanis
dbg_book01,qui,qui
dbg_book01,prouincia,prouincia
dbg_book01,tres,tres
dbg_book01,graioceli,graioceli
dbg_book01,auxilium,auxilium
dbg_book01,oppida,oppida
dbg_book01,item,item
dbg_book01,qui,qui
dbg_book01,fuga,fuga
dbg_book01,solum,solum
dbg_book01,heluetii,heluetii
dbg_book01,tres,tres
dbg_book01,uigilia,uigilia
dbg_book01,profectus,profectus
dbg_book01,nondum,nondum
dbg_book01,is,is
dbg_book01,pagus,pagus
dbg_book01,tigurinus,tigurinus
dbg_book01,omnis,omnis
dbg_book01,heluetia,heluetia
dbg_book01,pagus,pagus
dbg_book01,unus,unus
dbg_book01,memoria,memoria
dbg_book01,cassium,cassium
dbg_book01,solum,solum
dbg_book01,cassium,cassium
dbg_book01,reliquas,reliquas
dbg_book01,qui,qui
dbg_book01,is,is
dbg_book01,romanus,romanus
dbg_book01,ii,ii
dbg_book01,qui,qui
dbg_book01,auxilium,auxilium
dbg_book01,is,is
dbg_book01,locus,locus
dbg_book01,memoria,memoria
dbg_book01,qui,qui
dbg_book01,conscius,conscius
dbg_book01,causa,causa
dbg_book01,num,num
dbg_book01,uictoria,uictoria
dbg_book01,interdum,interdum
dbg_book01,item,item
dbg_book01,idem,idem
dbg_book01,prouincia,prouincia
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,proelium,proelium
dbg_book01,audacius,audacius
dbg_book01,numquam,numquam
dbg_book01,praesentia,praesentia
dbg_book01,frumentum,frumentum
dbg_book01,copia,copia
dbg_book01,autem,autem
dbg_book01,propterea,propterea
dbg_book01,frumentum,frumentum
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,annuus,annuus
dbg_book01,demum,demum
dbg_book01,liscus,liscus
dbg_book01,caesaris,caesaris
dbg_book01,auctoritas,auctoritas
dbg_book01,qui,qui
dbg_book01,plus,plus
dbg_book01,frumentum,frumentum
dbg_book01,concilium,concilium
dbg_book01,audacius,audacius
dbg_book01,audacia,audacia
dbg_book01,gratia,gratia
dbg_book01,portoria,portoria
dbg_book01,propterea,propterea
dbg_book01,equitatus,equitatus
dbg_book01,solum,solum
dbg_book01,causa,causa
dbg_book01,potentia,potentia
dbg_book01,diuiciacus,diuiciacus
dbg_book01,gratia,gratia
dbg_book01,proelium,proelium
dbg_book01,initium,initium
dbg_book01,fuga,fuga
dbg_book01,studium,studium
dbg_book01,prius,prius
dbg_book01,ualerium,ualerium
dbg_book01,troucillum,troucillum
dbg_book01,causa,causa
dbg_book01,diuiciacus,diuiciacus
dbg_book01,plus,plus
dbg_book01,propterea,propterea
dbg_book01,gratia,gratia
dbg_book01,solum,solum
dbg_book01,tempus,tempus
dbg_book01,qualis,qualis
dbg_book01,natura,natura
dbg_book01,qualis,qualis
dbg_book01,ascensus,ascensus
dbg_book01,qui,qui
dbg_book01,uigilia,uigilia
dbg_book01,qui,qui
dbg_book01,uigilia,uigilia
dbg_book01,considius,considius
dbg_book01,qui,qui
dbg_book01,militaris,militaris
dbg_book01,summus,summus
dbg_book01,aduentus,aduentus
dbg_book01,considius,considius
dbg_book01,labienus,labienus
dbg_book01,praeceptum,praeceptum
dbg_book01,proelium,proelium
dbg_book01,impetus,impetus
dbg_book01,considium,considium
dbg_book01,frumentum,frumentum
dbg_book01,proelium,proelium
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,proelium,proelium
dbg_book01,pilis,pilis
dbg_book01,ferrum,ferrum
dbg_book01,tandem,tandem
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,rursus,rursus
dbg_book01,proelium,proelium
dbg_book01,acies,acies
dbg_book01,impetus,impetus
dbg_book01,hora,hora
dbg_book01,propterea,propterea
dbg_book01,tela,tela
dbg_book01,mataras,mataras
dbg_book01,unus,unus
dbg_book01,qui,qui
dbg_book01,inopia,inopia
dbg_book01,qui,qui
dbg_book01,arma,arma
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,uerbigenus,uerbigenus
dbg_book01,oppida,oppida
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,numerus,numerus
dbg_book01,qui,qui
dbg_book01,arma,arma
dbg_book01,item,item
dbg_book01,senes,senes
dbg_book01,xxxii,xxxii
dbg_book01,qui,qui
dbg_book01,arma,arma
dbg_book01,nonaginta,nonaginta
dbg_book01,qui,qui
dbg_book01,numerus,numerus
dbg_book01,propterea,propterea
dbg_book01,copia,copia
dbg_book01,concilium,concilium
dbg_book01,caesaris,caesaris
dbg_book01,quis,quis
dbg_book01,idem,idem
dbg_book01,qui,qui
dbg_book01,propterea,propterea
dbg_book01,diuiciacus,diuiciacus
dbg_book01,haeduus,haeduus
dbg_book01,iterum,iterum
dbg_book01,senatum,senatum
dbg_book01,qui,qui
dbg_book01,amicitia,amicitia
dbg_book01,sequanis,sequanis
dbg_book01,auxilium,auxilium
dbg_book01,qui,qui
dbg_book01,senatum,senatum
dbg_book01,auxilium,auxilium
dbg_book01,solus,solus
dbg_book01,propterea,propterea
dbg_book01,ariouistus,ariouistus
dbg_book01,qui,qui
dbg_book01,propterea,propterea
dbg_book01,locus,locus
dbg_book01,sedes,sedes
dbg_book01,uictus,uictus
dbg_book01,autem,autem
dbg_book01,proelium,proelium
dbg_book01,idem,idem
dbg_book01,sedes,sedes
dbg_book01,qui,qui
dbg_book01,supplicium,supplicium
dbg_book01,uictoria,uictoria
dbg_book01,qui,qui
dbg_book01,auxilium,auxilium
dbg_book01,causa,causa
dbg_book01,tristitia,tristitia
dbg_book01,idem,idem
dbg_book01,diuiacus,diuiacus
dbg_book01,haeduus,haeduus
dbg_book01,auxilium,auxilium
dbg_book01,cora,cora
dbg_book01,propterea,propterea
dbg_book01,facultas,facultas
dbg_book01,sequanis,sequanis
dbg_book01,qui,qui
dbg_book01,oppida,oppida
dbg_book01,cruciatus,cruciatus
dbg_book01,concilium,concilium
dbg_book01,secundum,secundum
dbg_book01,autem,autem
dbg_book01,prouincia,prouincia
dbg_book01,rhodanus,rhodanus
dbg_book01,autem,autem
dbg_book01,ariouistus,ariouistus
dbg_book01,spiritus,spiritus
dbg_book01,qui,qui
dbg_book01,ariouistus,ariouistus
dbg_book01,opus,opus
dbg_book01,autem,autem
dbg_book01,iterum,iterum
dbg_book01,adfectus,adfectus
dbg_book01,amicus,amicus
dbg_book01,ariouistus,ariouistus
dbg_book01,ius,ius
dbg_book01,qui,qui
dbg_book01,item,item
dbg_book01,arbitrium,arbitrium
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,autem,autem
dbg_book01,centum,centum
dbg_book01,qui,qui
dbg_book01,cimberium,cimberium
dbg_book01,manus,manus
dbg_book01,facultas,facultas
dbg_book01,natura,natura
dbg_book01,propterea,propterea
dbg_book01,spatium,spatium
dbg_book01,murus,murus
dbg_book01,praesidium,praesidium
dbg_book01,causa,causa
dbg_book01,qui,qui
dbg_book01,tantus,tantus
dbg_book01,ortus,ortus
dbg_book01,qui,qui
dbg_book01,causa,causa
dbg_book01,alius,alius
dbg_book01,causa,causa
dbg_book01,interdum,interdum
dbg_book01,fatum,fatum
dbg_book01,periculum,periculum
dbg_book01,totis,totis
dbg_book01,ii,ii
dbg_book01,qui,qui
dbg_book01,qui,qui
dbg_book01,consilium,consilium
dbg_book01,quisquam,quisquam
dbg_book01,tandem,tandem
dbg_book01,diligentia,diligentia
dbg_book01,periculum,periculum
dbg_book01,memoria,memoria
dbg_book01,usus,usus
dbg_book01,disciplina,disciplina
dbg_book01,quantum,quantum
dbg_book01,constantia,constantia
dbg_book01,propterea,propterea
dbg_book01,causa,causa
dbg_book01,solum,solum
dbg_book01,qui,qui
dbg_book01,proelium,proelium
dbg_book01,fuga,fuga
dbg_book01,menses,menses
dbg_book01,sui,sui
dbg_book01,pugna,pugna
dbg_book01,locus,locus
dbg_book01,qui,qui
dbg_book01,frumentum,frumentum
dbg_book01,uita,uita
dbg_book01,uigilia,uigilia
dbg_book01,utrum,utrum
dbg_book01,officium,officium
dbg_book01,plus,plus
dbg_book01,alacritas,alacritas
dbg_book01,cupiditas,cupiditas
dbg_book01,iudicium,iudicium
dbg_book01,paratissimam,paratissimam
dbg_book01,umquam,umquam
dbg_book01,iudicium,iudicium
dbg_book01,quinquaginta,quinquaginta
dbg_book01,uigilia,uigilia
dbg_book01,profectus,profectus
dbg_book01,iiii,iiii
dbg_book01,caesaris,caesaris
dbg_book01,ariouistus,ariouistus
dbg_book01,propius,propius
dbg_book01,quintus,quintus
