segment_id,author_group,work,book,total_tokens,",",.,in,et,ad,cum,;,ex,atque,ut,se,quod,ab,qui,non,caesar,neque,quae,a,de,esse,est,ac,:,eo,his,quam,erat,aut,ne,si,omnibus,sed,castris,eius,omnes,castra,rebus,quibus,per,sibi,quo,causa,loco,eorum,erant,eum,caesaris,haec,hoc,id,milites,caesarem,etiam,ipse,tamen,sunt,esset,suis,re,eos,ea,quos,hostium,sese,hostes,militum,inter,locum,legiones,qua,rei,res,tempore,magna,die,exercitum,proelio,parte,pro,omnium,ante,posse,partem,naues,suos,iam,oppidum,numero,nostri,sine,ibi,bellum,milia,equites,quorum,posset,ubi,uti,locis,enim,legionibus,ita,possent,omnia,iis,copias,quem,consilio,celeriter,circiter,belli,sua,rem,itaque,nostris,illi,quid,quas,itinere,una,copiis,eodem,nauibus,iubet,propter,galliae,magno,pompeius,flumen,apud,tum,cuius,iter,exercitus,romani,praesidio,oppido,nostros,longius,fines,equitum,contra,omni,uero,diebus,passuum,nam,autem,essent,equitatu,eam,ciuitates,gallia,fere,hominum,ipsi,rerum,tempus,omnem,unum,nihil,aduentu,exercitu,paucis,mittit,armis,legatos,fuga,militibus,quidem,hostibus,post,periculo,hunc,facere,sub,caesare,primum,reliquis,pars,],bello,at,multitudine,habere,animo,ei,consilium,superioribus,populi,summa,duas,iussit,finibus,l.,suo,impetum,cohortes,minus
dbg_book07_ch033,caesar,dbg,7,172,0.1162790698,0.011627907,0.011627907,0.0174418605,0.011627907,0.011627907,0.0,0.0174418605,0.023255814,0.0,0.0058139535,0.0058139535,0.0,0.011627907,0.0174418605,0.0058139535,0.0,0.0058139535,0.0174418605,0.011627907,0.011627907,0.0,0.0,0.0,0.0058139535,0.0,0.0058139535,0.0,0.0058139535,0.011627907,0.0,0.0,0.0058139535,0.0,0.0,0.0,0.0,0.0058139535,0.0,0.0058139535,0.0058139535,0.0,0.0,0.0058139535,0.0058139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058139535,0.011627907,0.0058139535,0.0,0.011627907,0.0,0.0,0.0,0.0058139535,0.0058139535,0.0,0.0,0.0,0.0,0.0058139535,0.0,0.0,0.0,0.0058139535,0.0,0.0058139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058139535,0.0,0.0,0.0058139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058139535,0.0,0.0,0.0,0.0,0.0058139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058139535,0.0,0.0058139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058139535,0.0058139535,0.0,0.0,0.0,0.0,0.0058139535
dbg_book07_ch034,caesar,dbg,7,99,0.0505050505,0.0202020202,0.0404040404,0.0101010101,0.0101010101,0.0,0.0101010101,0.0,0.0101010101,0.0101010101,0.0101010101,0.0,0.0202020202,0.0,0.0,0.0,0.0,0.0202020202,0.0,0.0,0.0,0.0,0.0101010101,0.0101010101,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0202020202,0.0,0.0,0.0101010101,0.0,0.0,0.0101010101,0.0,0.0,0.0202020202,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0101010101,0.0101010101,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0202020202,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch035,caesar,dbg,7,159,0.1132075472,0.0377358491,0.0251572327,0.0062893082,0.0,0.0251572327,0.0062893082,0.0062893082,0.0,0.0062893082,0.0,0.0062893082,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0062893082,0.0062893082,0.0,0.0188679245,0.0,0.0062893082,0.0,0.0188679245,0.0,0.0,0.0125786164,0.0,0.0,0.0,0.0,0.0,0.0,0.0125786164,0.0062893082,0.0,0.0,0.0062893082,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0062893082,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0,0.0062893082,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0,0.0,0.0062893082,0.0,0.0062893082,0.0,0.0,0.0188679245,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch036,caesar,dbg,7,215,0.0837209302,0.0139534884,0.0093023256,0.0093023256,0.0139534884,0.0,0.023255814,0.0186046512,0.0093023256,0.0046511628,0.0093023256,0.0,0.0093023256,0.0,0.0093023256,0.0093023256,0.0046511628,0.0046511628,0.0046511628,0.0093023256,0.0,0.0,0.0046511628,0.0,0.0093023256,0.0046511628,0.0046511628,0.0046511628,0.0,0.0,0.0046511628,0.0046511628,0.0046511628,0.0186046512,0.0046511628,0.0046511628,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0046511628,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0046511628,0.0046511628,0.0,0.0046511628,0.0,0.0,0.0,0.0046511628,0.0046511628,0.0,0.0,0.0,0.0046511628,0.0046511628,0.0,0.0093023256,0.0093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0046511628,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0046511628,0.0046511628,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0139534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093023256,0.0046511628,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch037,caesar,dbg,7,186,0.0806451613,0.0376344086,0.0053763441,0.0215053763,0.0322580645,0.0161290323,0.0215053763,0.0,0.0107526882,0.0161290323,0.0161290323,0.0053763441,0.0053763441,0.0,0.0107526882,0.0,0.0,0.0107526882,0.0053763441,0.0107526882,0.0107526882,0.0,0.0,0.0,0.0,0.0053763441,0.0053763441,0.0053763441,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0215053763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0053763441,0.0053763441,0.0,0.0,0.0,0.0107526882,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107526882,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0
dbg_book07_ch038,caesar,dbg,7,236,0.1016949153,0.0296610169,0.0042372881,0.0169491525,0.0042372881,0.0127118644,0.0127118644,0.0084745763,0.0211864407,0.0084745763,0.0042372881,0.0042372881,0.0127118644,0.0127118644,0.0042372881,0.0,0.0,0.0127118644,0.0,0.0042372881,0.0,0.0042372881,0.0042372881,0.0127118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0042372881,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0042372881,0.0,0.0042372881,0.0042372881,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0084745763,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0042372881,0.0042372881,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0042372881,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0042372881,0.0,0.0042372881,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0042372881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch039,caesar,dbg,7,125,0.088,0.024,0.016,0.032,0.016,0.008,0.016,0.016,0.0,0.0,0.016,0.008,0.024,0.0,0.0,0.008,0.016,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.008,0.0,0.008,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch040,caesar,dbg,7,152,0.0723684211,0.0394736842,0.0131578947,0.0197368421,0.0131578947,0.0197368421,0.0131578947,0.0065789474,0.0065789474,0.0,0.0,0.0131578947,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0131578947,0.0,0.0131578947,0.0,0.0131578947,0.0,0.0,0.0065789474,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0065789474,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0065789474,0.0,0.0065789474,0.0,0.0065789474,0.0,0.0,0.0065789474,0.0131578947,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch041,caesar,dbg,7,124,0.0483870968,0.0403225806,0.0322580645,0.0080645161,0.0322580645,0.0080645161,0.0161290323,0.0,0.0080645161,0.0,0.0080645161,0.0,0.0,0.0080645161,0.0,0.0161290323,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241935484,0.0080645161,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0080645161,0.0,0.0,0.0,0.0080645161,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0
dbg_book07_ch042,caesar,dbg,7,125,0.08,0.048,0.016,0.008,0.04,0.0,0.016,0.008,0.0,0.016,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch043,caesar,dbg,7,141,0.0709219858,0.0283687943,0.0141843972,0.0070921986,0.0212765957,0.0,0.0141843972,0.0070921986,0.0,0.0,0.0070921986,0.0070921986,0.0212765957,0.0,0.0,0.0070921986,0.0070921986,0.0070921986,0.0,0.0283687943,0.0,0.0,0.0070921986,0.0070921986,0.0,0.0,0.0070921986,0.0,0.0,0.0141843972,0.0,0.0070921986,0.0070921986,0.0,0.0,0.0070921986,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921986,0.0,0.0070921986,0.0,0.0,0.0070921986,0.0070921986,0.0,0.0,0.0070921986,0.0070921986,0.0,0.0070921986,0.0070921986,0.0,0.0,0.0,0.0,0.0,0.0070921986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921986,0.0,0.0,0.0,0.0070921986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921986,0.0,0.0,0.0,0.0070921986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921986,0.0070921986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921986,0.0,0.0141843972,0.0,0.0,0.0,0.0,0.0,0.0141843972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch044,caesar,dbg,7,126,0.0952380952,0.0317460317,0.0079365079,0.0158730159,0.0238095238,0.0079365079,0.0079365079,0.0079365079,0.0079365079,0.0,0.0,0.0079365079,0.0158730159,0.0158730159,0.0,0.0079365079,0.0,0.0,0.0079365079,0.0,0.0079365079,0.0079365079,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0079365079,0.0158730159,0.0079365079,0.0,0.0,0.0079365079,0.0,0.0,0.0079365079,0.0079365079,0.0,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0079365079,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0158730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0158730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch045,caesar,dbg,7,202,0.0495049505,0.0445544554,0.0148514851,0.0099009901,0.004950495,0.004950495,0.0148514851,0.0198019802,0.004950495,0.0148514851,0.0,0.0,0.004950495,0.004950495,0.004950495,0.0099009901,0.004950495,0.0,0.004950495,0.004950495,0.004950495,0.0,0.004950495,0.0099009901,0.0,0.0148514851,0.0,0.004950495,0.004950495,0.0099009901,0.0,0.004950495,0.0,0.0099009901,0.0,0.0099009901,0.0099009901,0.004950495,0.0,0.0,0.0,0.0,0.004950495,0.004950495,0.0,0.0,0.0,0.0,0.004950495,0.004950495,0.0,0.0099009901,0.0,0.0,0.0,0.0,0.0,0.004950495,0.0,0.004950495,0.0,0.0,0.004950495,0.004950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004950495,0.0,0.0,0.0,0.0,0.004950495,0.0,0.0,0.0,0.004950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004950495,0.0,0.0,0.0,0.0,0.004950495,0.0,0.004950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004950495,0.0,0.0,0.0,0.0148514851,0.0,0.0,0.004950495,0.0,0.0099009901,0.0,0.0099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009901,0.0,0.004950495,0.0,0.0099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148514851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book07_ch046,caesar,dbg,7,124,0.0887096774,0.0241935484,0.0241935484,0.0,0.0241935484,0.0,0.0080645161,0.0161290323,0.0161290323,0.0241935484,0.0080645161,0.0,0.0080645161,0.0080645161,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0080645161,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0241935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080645161,0.0,0.0
