segment_id,author_group,work,book,total_ngrams,s ,m ,e ,er,t , c,um,qu, a,is,re,nt,it, e, p,ti,at,in, i,tu,us,ue,te,i ,es, s,ri,on,en,ui,ra,a ,co,o ,et,ni,se,li,an,ta,ne,or,di, u,ci,ar,st,ae,iu,pe,si,os,em, q, d, n, m,io,ru,ss,ur,de,ib,r ,am,ia,bu, r,su,pr,im,un,ro,mi,ca,n ,cu,ua,tr,d , t, f, o,ma,om,ad,ce, l, h,no,as,ic,po,au,ex,uo,el,ul,ut,ll,ec,il,du,id,le,na,ns,to,ct,ac,sa,ab,rt,nu,nd,pa,me,lo,ed,ba,mp,al,oc,la,ie,eb,op,pi,lu,eq,mu,be,gn,fi,mo,gi,bi,eg,ii,c ,ho,od,fe,x ,mn,ir,ge,ga,sq,ei, g,ag,nc,pu,uc,ud,tq,eo,rc,hi,ip,ha,xi,ub,sp,da,sc,ep,u ,ol,ea,lt,fa, b,do,ig,ot,eu,b ,iq,rr,rm,cc,pp,mm,ug,pl,tt,pt,up,ng,mq,rs,ou,fu,ef,ap,xe,ob,og
dbg_book08_ch000,hirtius,dbg,8,1602,0.0274656679,0.0299625468,0.0255930087,0.0174781523,0.0087390762,0.0205992509,0.0168539326,0.0187265918,0.0156054931,0.0124843945,0.0118601748,0.0131086142,0.0074906367,0.0124843945,0.0056179775,0.0168539326,0.0112359551,0.0074906367,0.0074906367,0.0081148564,0.0156054931,0.0074906367,0.0081148564,0.0087390762,0.0099875156,0.0156054931,0.0187265918,0.0106117353,0.0099875156,0.0118601748,0.0056179775,0.0093632959,0.0074906367,0.0074906367,0.0031210986,0.0049937578,0.006866417,0.006866417,0.0074906367,0.0106117353,0.0081148564,0.0062421973,0.0074906367,0.006866417,0.0081148564,0.0118601748,0.0056179775,0.0118601748,0.0062421973,0.0043695381,0.0037453184,0.0074906367,0.006866417,0.0106117353,0.0043695381,0.0118601748,0.0037453184,0.0093632959,0.0074906367,0.0056179775,0.0031210986,0.0049937578,0.0049937578,0.0062421973,0.0087390762,0.0074906367,0.0043695381,0.0049937578,0.0074906367,0.0031210986,0.0093632959,0.0018726592,0.0031210986,0.0031210986,0.0081148564,0.0056179775,0.0081148564,0.0074906367,0.0012484395,0.0043695381,0.0043695381,0.0031210986,0.0024968789,0.0024968789,0.0043695381,0.0024968789,0.0031210986,0.0006242197,0.0018726592,0.0093632959,0.0024968789,0.0043695381,0.0018726592,0.0024968789,0.0056179775,0.0037453184,0.0037453184,0.0031210986,0.0031210986,0.0043695381,0.0037453184,0.0043695381,0.0012484395,0.0049937578,0.0049937578,0.0012484395,0.0024968789,0.0012484395,0.0024968789,0.0037453184,0.006866417,0.0018726592,0.0012484395,0.0012484395,0.0037453184,0.0018726592,0.006866417,0.0006242197,0.0031210986,0.0012484395,0.0018726592,0.0049937578,0.0012484395,0.0006242197,0.0012484395,0.0012484395,0.0006242197,0.0012484395,0.0012484395,0.0006242197,0.0031210986,0.0049937578,0.0,0.0018726592,0.0012484395,0.0,0.0012484395,0.0024968789,0.0012484395,0.0006242197,0.0012484395,0.0012484395,0.0031210986,0.0006242197,0.0018726592,0.0024968789,0.0018726592,0.0031210986,0.0012484395,0.0012484395,0.0018726592,0.0,0.0,0.0,0.0,0.0024968789,0.0037453184,0.0018726592,0.0,0.0012484395,0.0031210986,0.0006242197,0.0012484395,0.0006242197,0.0,0.0006242197,0.0074906367,0.0024968789,0.0,0.0006242197,0.0024968789,0.0024968789,0.0024968789,0.0024968789,0.0012484395,0.0006242197,0.0012484395,0.0,0.0012484395,0.0006242197,0.0012484395,0.0006242197,0.0006242197,0.0,0.0018726592,0.0,0.0006242197,0.0,0.0031210986,0.0012484395,0.0,0.0012484395,0.0,0.0012484395,0.0,0.0,0.0006242197,0.0,0.0012484395,0.0012484395
dbg_book08_ch001,hirtius,dbg,8,660,0.0196969697,0.0212121212,0.0257575758,0.0166666667,0.0106060606,0.0212121212,0.0136363636,0.0106060606,0.0151515152,0.0151515152,0.0242424242,0.0106060606,0.0121212121,0.0075757576,0.0060606061,0.0121212121,0.0136363636,0.0106060606,0.0075757576,0.0106060606,0.0090909091,0.0106060606,0.0181818182,0.0227272727,0.0166666667,0.0106060606,0.0045454545,0.0060606061,0.0060606061,0.0121212121,0.003030303,0.0196969697,0.0121212121,0.0,0.0060606061,0.0106060606,0.0121212121,0.0196969697,0.0090909091,0.0136363636,0.0060606061,0.0106060606,0.0075757576,0.0075757576,0.0060606061,0.0060606061,0.003030303,0.0045454545,0.0090909091,0.003030303,0.0090909091,0.003030303,0.0121212121,0.003030303,0.003030303,0.0075757576,0.0045454545,0.003030303,0.0045454545,0.0090909091,0.0090909091,0.0045454545,0.0060606061,0.0045454545,0.0015151515,0.0075757576,0.003030303,0.0121212121,0.0015151515,0.0,0.0015151515,0.003030303,0.003030303,0.0045454545,0.0045454545,0.0045454545,0.0075757576,0.003030303,0.0,0.003030303,0.0075757576,0.0015151515,0.003030303,0.003030303,0.0121212121,0.003030303,0.003030303,0.0045454545,0.003030303,0.0045454545,0.0,0.0060606061,0.0075757576,0.0075757576,0.0015151515,0.0015151515,0.0075757576,0.0075757576,0.0045454545,0.0121212121,0.003030303,0.0060606061,0.0,0.0,0.0015151515,0.0,0.0015151515,0.0,0.003030303,0.003030303,0.0075757576,0.0045454545,0.003030303,0.0045454545,0.0060606061,0.0015151515,0.0,0.0015151515,0.0,0.003030303,0.0075757576,0.0060606061,0.0015151515,0.0060606061,0.0015151515,0.0015151515,0.003030303,0.0015151515,0.0045454545,0.003030303,0.0015151515,0.0075757576,0.0015151515,0.0015151515,0.003030303,0.0,0.0015151515,0.0,0.0,0.0015151515,0.0,0.0060606061,0.0015151515,0.0,0.0045454545,0.0,0.0,0.003030303,0.003030303,0.0015151515,0.003030303,0.0,0.0015151515,0.003030303,0.0,0.0015151515,0.0,0.003030303,0.0015151515,0.0015151515,0.0,0.0015151515,0.0015151515,0.0,0.0015151515,0.003030303,0.0,0.0,0.0,0.0,0.0,0.0015151515,0.0015151515,0.0045454545,0.0,0.0,0.0,0.0015151515,0.0,0.0015151515,0.0,0.0015151515,0.0,0.0,0.0015151515,0.0,0.003030303,0.0,0.0,0.0015151515,0.0,0.0,0.003030303,0.0015151515,0.0,0.0015151515,0.0,0.0015151515,0.0,0.0015151515
dbg_book08_ch002,hirtius,dbg,8,554,0.0270758123,0.0270758123,0.0162454874,0.0162454874,0.0162454874,0.0162454874,0.0198555957,0.0180505415,0.0144404332,0.0144404332,0.0126353791,0.0126353791,0.0144404332,0.0072202166,0.0126353791,0.0072202166,0.0072202166,0.0198555957,0.0108303249,0.0144404332,0.0072202166,0.0108303249,0.0018050542,0.0072202166,0.0090252708,0.0018050542,0.0108303249,0.0198555957,0.0090252708,0.0072202166,0.0144404332,0.0108303249,0.0126353791,0.0054151625,0.0036101083,0.0180505415,0.0018050542,0.0036101083,0.0036101083,0.0018050542,0.0108303249,0.0072202166,0.0072202166,0.0018050542,0.0090252708,0.0108303249,0.0018050542,0.0126353791,0.0072202166,0.0018050542,0.0054151625,0.0072202166,0.0054151625,0.0090252708,0.0,0.0054151625,0.0018050542,0.0126353791,0.0036101083,0.0018050542,0.0108303249,0.0,0.0108303249,0.0054151625,0.0018050542,0.0036101083,0.0054151625,0.0036101083,0.0018050542,0.0090252708,0.0072202166,0.0036101083,0.0054151625,0.0,0.0036101083,0.0090252708,0.0036101083,0.0090252708,0.0,0.0036101083,0.0018050542,0.0090252708,0.0054151625,0.0054151625,0.0018050542,0.0054151625,0.0018050542,0.0090252708,0.0054151625,0.0036101083,0.0018050542,0.0036101083,0.0018050542,0.0018050542,0.0018050542,0.0018050542,0.0054151625,0.0,0.0,0.0054151625,0.0018050542,0.0,0.0036101083,0.0072202166,0.0054151625,0.0,0.0,0.0054151625,0.0036101083,0.0036101083,0.0018050542,0.0036101083,0.0018050542,0.0018050542,0.0036101083,0.0018050542,0.0018050542,0.0054151625,0.0036101083,0.0,0.0036101083,0.0036101083,0.0018050542,0.0018050542,0.0018050542,0.0,0.0072202166,0.0072202166,0.0036101083,0.0018050542,0.0,0.0072202166,0.0,0.0090252708,0.0018050542,0.0072202166,0.0072202166,0.0054151625,0.0036101083,0.0,0.0018050542,0.0,0.0018050542,0.0,0.0,0.0018050542,0.0018050542,0.0018050542,0.0018050542,0.0018050542,0.0018050542,0.0018050542,0.0,0.0,0.0018050542,0.0,0.0,0.0,0.0036101083,0.0036101083,0.0018050542,0.0018050542,0.0054151625,0.0,0.0,0.0036101083,0.0018050542,0.0,0.0,0.0018050542,0.0,0.0,0.0018050542,0.0090252708,0.0018050542,0.0036101083,0.0018050542,0.0,0.0018050542,0.0036101083,0.0,0.0018050542,0.0,0.0036101083,0.0,0.0,0.0018050542,0.0,0.0,0.0,0.0036101083,0.0,0.0,0.0,0.0018050542,0.0018050542,0.0,0.0018050542,0.0,0.0
dbg_book08_ch003,hirtius,dbg,8,1056,0.0321969697,0.0179924242,0.0227272727,0.0179924242,0.0189393939,0.0198863636,0.0123106061,0.0113636364,0.0151515152,0.0170454545,0.0160984848,0.0151515152,0.0198863636,0.0075757576,0.0123106061,0.0208333333,0.0151515152,0.0160984848,0.0123106061,0.0104166667,0.0075757576,0.009469697,0.0132575758,0.0113636364,0.0160984848,0.0085227273,0.0123106061,0.0104166667,0.0132575758,0.0075757576,0.0056818182,0.0104166667,0.0104166667,0.0028409091,0.0066287879,0.0047348485,0.0037878788,0.0056818182,0.0047348485,0.0104166667,0.0085227273,0.0047348485,0.0113636364,0.0066287879,0.0113636364,0.0056818182,0.0037878788,0.0047348485,0.009469697,0.0018939394,0.0104166667,0.0056818182,0.0028409091,0.0056818182,0.0075757576,0.0047348485,0.0028409091,0.0047348485,0.0066287879,0.0037878788,0.0075757576,0.009469697,0.0037878788,0.0037878788,0.0075757576,0.0037878788,0.0037878788,0.0047348485,0.0018939394,0.0056818182,0.0056818182,0.0009469697,0.0037878788,0.0037878788,0.0056818182,0.0037878788,0.0028409091,0.0037878788,0.0009469697,0.0037878788,0.0037878788,0.0075757576,0.0047348485,0.0037878788,0.0037878788,0.0037878788,0.0075757576,0.0018939394,0.0037878788,0.0018939394,0.0028409091,0.0075757576,0.0047348485,0.0037878788,0.0,0.0018939394,0.0037878788,0.0056818182,0.0056818182,0.0056818182,0.0047348485,0.0028409091,0.0037878788,0.0075757576,0.0056818182,0.0037878788,0.0018939394,0.0009469697,0.0018939394,0.0028409091,0.0047348485,0.0018939394,0.0009469697,0.0018939394,0.0047348485,0.0047348485,0.0037878788,0.0028409091,0.0037878788,0.0018939394,0.0009469697,0.0028409091,0.0028409091,0.0018939394,0.0028409091,0.0018939394,0.0037878788,0.0028409091,0.0018939394,0.0009469697,0.0018939394,0.0,0.0018939394,0.0066287879,0.0009469697,0.0028409091,0.0037878788,0.0009469697,0.0028409091,0.0009469697,0.0037878788,0.0018939394,0.0009469697,0.0,0.0009469697,0.0,0.0047348485,0.0009469697,0.0018939394,0.0009469697,0.0,0.0009469697,0.0028409091,0.0,0.0009469697,0.0009469697,0.0009469697,0.0,0.0,0.0,0.0,0.0,0.0,0.0018939394,0.0018939394,0.0018939394,0.0,0.0018939394,0.0018939394,0.0009469697,0.0,0.0009469697,0.0,0.0018939394,0.0009469697,0.0028409091,0.0018939394,0.0009469697,0.0009469697,0.0009469697,0.0037878788,0.0,0.0028409091,0.0018939394,0.0,0.0028409091,0.0,0.0,0.0018939394,0.0,0.0009469697,0.0009469697,0.0009469697,0.0,0.0037878788,0.0018939394,0.0009469697,0.0,0.0009469697,0.0018939394
dbg_book08_ch004,hirtius,dbg,8,717,0.0390516039,0.0139470014,0.0223152022,0.0167364017,0.0139470014,0.0167364017,0.0167364017,0.009762901,0.009762901,0.0125523013,0.0139470014,0.0153417015,0.0139470014,0.0111576011,0.0111576011,0.0083682008,0.0069735007,0.009762901,0.0153417015,0.0153417015,0.0181311018,0.0041841004,0.0055788006,0.009762901,0.0125523013,0.0069735007,0.0111576011,0.0125523013,0.0083682008,0.0027894003,0.0111576011,0.0125523013,0.0069735007,0.0055788006,0.0083682008,0.0083682008,0.009762901,0.0125523013,0.009762901,0.0083682008,0.0041841004,0.0069735007,0.009762901,0.0013947001,0.0069735007,0.009762901,0.0055788006,0.0069735007,0.0041841004,0.0055788006,0.0055788006,0.0083682008,0.0041841004,0.0069735007,0.0125523013,0.0041841004,0.0055788006,0.0111576011,0.0027894003,0.0055788006,0.0069735007,0.0027894003,0.019525802,0.0041841004,0.0013947001,0.0041841004,0.0125523013,0.0055788006,0.0013947001,0.0041841004,0.0027894003,0.0013947001,0.0027894003,0.0083682008,0.0083682008,0.0055788006,0.0041841004,0.0041841004,0.0027894003,0.0027894003,0.0027894003,0.0027894003,0.0013947001,0.0027894003,0.0027894003,0.0027894003,0.0069735007,0.0083682008,0.0041841004,0.0041841004,0.0027894003,0.0069735007,0.0013947001,0.0027894003,0.0027894003,0.0013947001,0.0013947001,0.0013947001,0.0027894003,0.0055788006,0.0027894003,0.0055788006,0.0041841004,0.0,0.0069735007,0.0027894003,0.0027894003,0.0069735007,0.0027894003,0.0027894003,0.0027894003,0.0055788006,0.0013947001,0.0041841004,0.0069735007,0.0013947001,0.0041841004,0.0013947001,0.0027894003,0.0013947001,0.0013947001,0.0013947001,0.0027894003,0.0027894003,0.0055788006,0.0027894003,0.0,0.0013947001,0.0013947001,0.0013947001,0.0013947001,0.0055788006,0.0013947001,0.0027894003,0.0027894003,0.0041841004,0.0069735007,0.0055788006,0.0041841004,0.0013947001,0.0,0.0,0.0,0.0027894003,0.0,0.0,0.0013947001,0.0013947001,0.0013947001,0.0013947001,0.0,0.0,0.0,0.0,0.0027894003,0.0013947001,0.0,0.0,0.0,0.0041841004,0.0027894003,0.0,0.0027894003,0.0,0.0,0.0041841004,0.0013947001,0.0,0.0,0.0041841004,0.0,0.0,0.0,0.0055788006,0.0027894003,0.0027894003,0.0013947001,0.0013947001,0.0013947001,0.0,0.0,0.0013947001,0.0,0.0,0.0027894003,0.0,0.0027894003,0.0013947001,0.0,0.0013947001,0.0,0.0,0.0013947001,0.0,0.0,0.0,0.0,0.0,0.0,0.0013947001
dbg_book08_ch005,hirtius,dbg,8,935,0.0310160428,0.0160427807,0.0181818182,0.0213903743,0.0128342246,0.0192513369,0.0139037433,0.0085561497,0.0085561497,0.0213903743,0.0085561497,0.014973262,0.0171122995,0.0106951872,0.0160427807,0.0192513369,0.0106951872,0.0085561497,0.007486631,0.007486631,0.0053475936,0.0053475936,0.0310160428,0.0106951872,0.022459893,0.0042780749,0.007486631,0.0042780749,0.0106951872,0.0053475936,0.0106951872,0.014973262,0.007486631,0.0064171123,0.0053475936,0.0042780749,0.0053475936,0.0042780749,0.0064171123,0.0106951872,0.0042780749,0.0085561497,0.0128342246,0.0010695187,0.0042780749,0.0106951872,0.0106951872,0.0085561497,0.0042780749,0.0128342246,0.0106951872,0.0053475936,0.0064171123,0.0032085561,0.0117647059,0.0085561497,0.0064171123,0.0032085561,0.0096256684,0.0085561497,0.0053475936,0.0032085561,0.0010695187,0.0064171123,0.0064171123,0.0021390374,0.0010695187,0.0021390374,0.0021390374,0.0042780749,0.0085561497,0.0021390374,0.0032085561,0.0096256684,0.0085561497,0.0053475936,0.0064171123,0.0042780749,0.0042780749,0.0021390374,0.0106951872,0.0032085561,0.0053475936,0.0064171123,0.0032085561,0.0021390374,0.0064171123,0.0010695187,0.0042780749,0.0021390374,0.0042780749,0.007486631,0.0042780749,0.0032085561,0.0032085561,0.0010695187,0.0010695187,0.0042780749,0.0053475936,0.0032085561,0.0064171123,0.0042780749,0.0021390374,0.0042780749,0.0053475936,0.0053475936,0.0021390374,0.0021390374,0.0053475936,0.0010695187,0.0032085561,0.0010695187,0.0064171123,0.0053475936,0.0021390374,0.0053475936,0.0032085561,0.0032085561,0.0042780749,0.0021390374,0.0064171123,0.0021390374,0.0010695187,0.0021390374,0.0032085561,0.0021390374,0.0042780749,0.0032085561,0.0021390374,0.0010695187,0.0,0.0,0.0021390374,0.0042780749,0.0,0.0032085561,0.0010695187,0.0032085561,0.0010695187,0.0021390374,0.0021390374,0.0,0.0,0.0,0.0010695187,0.0010695187,0.0010695187,0.0010695187,0.0010695187,0.0,0.0021390374,0.0021390374,0.0010695187,0.0010695187,0.0010695187,0.0010695187,0.0010695187,0.0010695187,0.0010695187,0.0021390374,0.0010695187,0.0,0.0032085561,0.0010695187,0.0021390374,0.0032085561,0.0010695187,0.0010695187,0.0,0.0032085561,0.0,0.0010695187,0.0010695187,0.0,0.0021390374,0.0010695187,0.0010695187,0.0021390374,0.0,0.0,0.0021390374,0.0,0.0,0.0042780749,0.0,0.0010695187,0.0021390374,0.0010695187,0.0,0.0010695187,0.0,0.0021390374,0.0021390374,0.0,0.0010695187,0.0,0.0,0.0010695187,0.0,0.0
dbg_book08_ch006,hirtius,dbg,8,1078,0.0287569573,0.0324675325,0.0213358071,0.0185528757,0.0176252319,0.0139146568,0.0231910946,0.0120593692,0.0139146568,0.0064935065,0.0204081633,0.0064935065,0.0148423006,0.0092764378,0.0055658627,0.0139146568,0.0157699443,0.0120593692,0.0111317254,0.0092764378,0.0092764378,0.0083487941,0.0111317254,0.0083487941,0.012987013,0.0102040816,0.0046382189,0.0139146568,0.0046382189,0.0046382189,0.0074211503,0.0027829314,0.0083487941,0.0074211503,0.0092764378,0.012987013,0.0046382189,0.0055658627,0.0064935065,0.0064935065,0.0092764378,0.0092764378,0.0055658627,0.0046382189,0.0055658627,0.0064935065,0.0027829314,0.0027829314,0.0083487941,0.0046382189,0.0046382189,0.0055658627,0.0111317254,0.0064935065,0.0074211503,0.0046382189,0.0037105751,0.012987013,0.0037105751,0.0064935065,0.0018552876,0.0018552876,0.0064935065,0.0027829314,0.0055658627,0.0018552876,0.0055658627,0.0055658627,0.0064935065,0.0018552876,0.0046382189,0.0037105751,0.0,0.0037105751,0.0055658627,0.0064935065,0.0046382189,0.0092764378,0.0027829314,0.0046382189,0.0037105751,0.0055658627,0.0046382189,0.0027829314,0.0037105751,0.0037105751,0.0074211503,0.0083487941,0.0074211503,0.0027829314,0.0074211503,0.0037105751,0.0037105751,0.0027829314,0.0046382189,0.0046382189,0.0064935065,0.0037105751,0.0055658627,0.0102040816,0.0018552876,0.0009276438,0.0046382189,0.0,0.0046382189,0.0018552876,0.0,0.0009276438,0.0,0.0037105751,0.0027829314,0.0120593692,0.0027829314,0.0083487941,0.0009276438,0.0018552876,0.0018552876,0.0064935065,0.0018552876,0.0055658627,0.0037105751,0.0037105751,0.0037105751,0.0055658627,0.0027829314,0.0055658627,0.0018552876,0.0,0.0027829314,0.0,0.0018552876,0.012987013,0.0009276438,0.0046382189,0.0018552876,0.0037105751,0.0027829314,0.0046382189,0.0,0.0,0.0,0.0009276438,0.0,0.0018552876,0.0018552876,0.0,0.0018552876,0.0046382189,0.0018552876,0.0,0.0037105751,0.0,0.0,0.0018552876,0.0018552876,0.0018552876,0.0009276438,0.0009276438,0.0018552876,0.0037105751,0.0027829314,0.0037105751,0.0,0.0018552876,0.0,0.0,0.0009276438,0.0,0.0,0.0009276438,0.0,0.0018552876,0.0018552876,0.0064935065,0.0,0.0009276438,0.0,0.0009276438,0.0018552876,0.0009276438,0.0009276438,0.0,0.0009276438,0.0009276438,0.0018552876,0.0,0.0009276438,0.0027829314,0.0009276438,0.0,0.0009276438,0.0018552876,0.0009276438,0.0018552876,0.0,0.0,0.0,0.0009276438,0.0,0.0009276438
dbg_book08_ch007,hirtius,dbg,8,1470,0.0299319728,0.0197278912,0.0224489796,0.0136054422,0.0142857143,0.0210884354,0.019047619,0.0149659864,0.0156462585,0.0170068027,0.0176870748,0.0102040816,0.0102040816,0.0176870748,0.0115646259,0.0081632653,0.0081632653,0.0129251701,0.0095238095,0.0095238095,0.006122449,0.0081632653,0.0102040816,0.0088435374,0.0149659864,0.0068027211,0.006122449,0.0081632653,0.0129251701,0.006122449,0.0013605442,0.0115646259,0.0170068027,0.0081632653,0.0095238095,0.0074829932,0.0163265306,0.0068027211,0.0074829932,0.006122449,0.0054421769,0.0088435374,0.0108843537,0.0047619048,0.0081632653,0.0040816327,0.0040816327,0.0034013605,0.0027210884,0.0034013605,0.0081632653,0.0115646259,0.0074829932,0.0081632653,0.0081632653,0.0027210884,0.0040816327,0.0074829932,0.0054421769,0.0142857143,0.0040816327,0.0034013605,0.0040816327,0.0047619048,0.0013605442,0.0040816327,0.0047619048,0.0040816327,0.0027210884,0.0040816327,0.0034013605,0.0027210884,0.0047619048,0.0040816327,0.0068027211,0.006122449,0.006122449,0.0068027211,0.0040816327,0.0047619048,0.0034013605,0.0027210884,0.0054421769,0.0068027211,0.0068027211,0.0040816327,0.0047619048,0.0034013605,0.0020408163,0.0040816327,0.006122449,0.0047619048,0.0027210884,0.006122449,0.0054421769,0.0040816327,0.0074829932,0.006122449,0.0020408163,0.0040816327,0.0020408163,0.0040816327,0.0034013605,0.0013605442,0.0054421769,0.0006802721,0.0047619048,0.0034013605,0.0027210884,0.0040816327,0.0027210884,0.0006802721,0.0013605442,0.0034013605,0.0047619048,0.0034013605,0.0034013605,0.0054421769,0.0027210884,0.0020408163,0.0027210884,0.0020408163,0.0034013605,0.0013605442,0.0027210884,0.0034013605,0.0034013605,0.0034013605,0.0027210884,0.0013605442,0.0020408163,0.0040816327,0.0006802721,0.0034013605,0.0006802721,0.0020408163,0.0013605442,0.0020408163,0.0020408163,0.0006802721,0.0013605442,0.0020408163,0.0013605442,0.0020408163,0.0027210884,0.0013605442,0.0020408163,0.0,0.0006802721,0.0006802721,0.0006802721,0.0006802721,0.0020408163,0.0020408163,0.0034013605,0.0027210884,0.0006802721,0.0027210884,0.0020408163,0.0020408163,0.0020408163,0.0,0.0027210884,0.0,0.0006802721,0.0013605442,0.0020408163,0.0,0.0020408163,0.0006802721,0.0013605442,0.0027210884,0.0,0.0034013605,0.0027210884,0.0020408163,0.0006802721,0.0,0.0,0.0020408163,0.0020408163,0.0027210884,0.0,0.0,0.0027210884,0.0,0.0013605442,0.0006802721,0.0006802721,0.0006802721,0.0,0.0013605442,0.0,0.0027210884,0.0006802721,0.0,0.0,0.0006802721,0.0006802721,0.0013605442
dbg_book08_ch008,hirtius,dbg,8,1041,0.0259365994,0.0201729107,0.0268972142,0.0124879923,0.0172910663,0.0153698367,0.0153698367,0.0124879923,0.0134486071,0.0124879923,0.0115273775,0.0115273775,0.0134486071,0.0124879923,0.0086455331,0.0182516811,0.0134486071,0.0144092219,0.0144092219,0.0105667627,0.0105667627,0.0076849183,0.0076849183,0.0067243036,0.0067243036,0.0096061479,0.0076849183,0.0182516811,0.0172910663,0.0086455331,0.0038424592,0.0134486071,0.0105667627,0.0086455331,0.0076849183,0.0115273775,0.0105667627,0.0038424592,0.0038424592,0.0144092219,0.0096061479,0.0057636888,0.0105667627,0.0096061479,0.0076849183,0.0057636888,0.0086455331,0.0096061479,0.0067243036,0.0076849183,0.0057636888,0.0096061479,0.0067243036,0.0067243036,0.004803074,0.0038424592,0.0038424592,0.0115273775,0.0067243036,0.0067243036,0.0019212296,0.0086455331,0.0057636888,0.0019212296,0.0038424592,0.0038424592,0.0076849183,0.004803074,0.0028818444,0.0028818444,0.0096061479,0.0009606148,0.0038424592,0.0028818444,0.0038424592,0.0067243036,0.0009606148,0.0086455331,0.0019212296,0.0028818444,0.0038424592,0.0009606148,0.0086455331,0.0057636888,0.0038424592,0.004803074,0.0038424592,0.0038424592,0.0057636888,0.0028818444,0.0009606148,0.0028818444,0.0057636888,0.0028818444,0.0028818444,0.0038424592,0.0057636888,0.0028818444,0.004803074,0.0009606148,0.0038424592,0.0019212296,0.004803074,0.0009606148,0.0067243036,0.0019212296,0.0076849183,0.0038424592,0.004803074,0.0038424592,0.0009606148,0.0009606148,0.0028818444,0.0019212296,0.0067243036,0.0019212296,0.0076849183,0.0009606148,0.0038424592,0.0028818444,0.0028818444,0.0,0.0038424592,0.0028818444,0.0038424592,0.0028818444,0.0038424592,0.0019212296,0.0009606148,0.0019212296,0.0019212296,0.0009606148,0.0009606148,0.0009606148,0.0019212296,0.0028818444,0.0,0.0028818444,0.0057636888,0.0019212296,0.0038424592,0.0019212296,0.0,0.0,0.0038424592,0.004803074,0.0019212296,0.0,0.0,0.0028818444,0.0,0.0028818444,0.0,0.0,0.0028818444,0.0038424592,0.0009606148,0.0009606148,0.0009606148,0.0,0.0019212296,0.0019212296,0.0009606148,0.0,0.0028818444,0.0,0.0009606148,0.0028818444,0.0,0.0009606148,0.0019212296,0.0019212296,0.0,0.0009606148,0.0,0.0,0.0009606148,0.0009606148,0.0,0.0009606148,0.0009606148,0.0009606148,0.0009606148,0.0,0.0009606148,0.0,0.0019212296,0.0,0.0019212296,0.0,0.0019212296,0.0,0.0,0.0,0.0,0.0,0.0,0.0009606148,0.0,0.0019212296
dbg_book08_ch009,hirtius,dbg,8,1041,0.0249759846,0.0220941402,0.0192122959,0.0182516811,0.0115273775,0.0144092219,0.0124879923,0.0096061479,0.0144092219,0.0105667627,0.0163304515,0.0153698367,0.0086455331,0.0076849183,0.0144092219,0.0182516811,0.0124879923,0.0172910663,0.0115273775,0.0134486071,0.0096061479,0.0086455331,0.0144092219,0.0124879923,0.0105667627,0.004803074,0.0124879923,0.0124879923,0.0105667627,0.004803074,0.0096061479,0.0096061479,0.0076849183,0.0096061479,0.004803074,0.004803074,0.0019212296,0.0067243036,0.0019212296,0.0096061479,0.0096061479,0.0134486071,0.0086455331,0.0067243036,0.0067243036,0.004803074,0.0105667627,0.004803074,0.0096061479,0.0086455331,0.0057636888,0.0076849183,0.0057636888,0.0067243036,0.0096061479,0.0019212296,0.0038424592,0.0067243036,0.0067243036,0.0057636888,0.004803074,0.0086455331,0.004803074,0.0076849183,0.0057636888,0.0028818444,0.0057636888,0.0019212296,0.0028818444,0.0057636888,0.004803074,0.004803074,0.004803074,0.0067243036,0.0076849183,0.004803074,0.0038424592,0.0038424592,0.0086455331,0.0009606148,0.0105667627,0.004803074,0.0019212296,0.0009606148,0.0,0.0038424592,0.004803074,0.0067243036,0.0067243036,0.0009606148,0.0057636888,0.0076849183,0.004803074,0.0019212296,0.0028818444,0.0038424592,0.0028818444,0.004803074,0.0028818444,0.004803074,0.0057636888,0.0019212296,0.0086455331,0.0028818444,0.0028818444,0.0028818444,0.004803074,0.0038424592,0.0038424592,0.0038424592,0.0057636888,0.0028818444,0.0038424592,0.0019212296,0.0009606148,0.0009606148,0.0009606148,0.0076849183,0.004803074,0.0,0.0019212296,0.0105667627,0.0028818444,0.0067243036,0.0019212296,0.0009606148,0.0038424592,0.0019212296,0.0009606148,0.0,0.0028818444,0.0,0.0009606148,0.0019212296,0.0,0.0038424592,0.0009606148,0.0019212296,0.0009606148,0.0038424592,0.004803074,0.0,0.0019212296,0.0009606148,0.0,0.0038424592,0.0009606148,0.0009606148,0.0028818444,0.0009606148,0.0019212296,0.0009606148,0.0009606148,0.0009606148,0.0019212296,0.0057636888,0.0,0.0,0.0,0.0,0.0009606148,0.0019212296,0.0009606148,0.0009606148,0.0009606148,0.0009606148,0.0,0.0028818444,0.0019212296,0.0009606148,0.0009606148,0.0076849183,0.0,0.0,0.0,0.0,0.0,0.0,0.0019212296,0.0,0.0019212296,0.0019212296,0.0009606148,0.0,0.0,0.0009606148,0.0038424592,0.0009606148,0.0009606148,0.0038424592,0.0019212296,0.0,0.0,0.0,0.0,0.0009606148,0.0,0.0,0.0,0.0
