"Caesar_DBC" "Caesar_DBG-01" "Caesar_DBG-02" "Caesar_DBG-03" "Caesar_DBG-04" "Caesar_DBG-05" "Caesar_DBG-06" "Caesar_DBG-07" "Hirtius_DBG-08"
"crasso" 0 0 0.0240558094779889 0.139392249790912 0.0218340611353712 0 0.0182882223847842 0 0
"crassum" 0.00309635868218974 0 0 0.083635349874547 0 0.0406724511930586 0 0 0.0154368632293918
"crebro" 0.012385434728759 0 0 0 0 0 0 0.00909752547307132 0.0463105896881754
"curionem" 0.024770869457518 0 0 0 0 0 0 0 0
"dediderunt" 0.00928907604656923 0 0.0481116189559779 0.0557568999163646 0 0 0 0.00909752547307132 0
"diceret" 0.00309635868218974 0.0489476260401371 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"dilectus" 0.024770869457518 0 0 0 0 0 0 0 0
"discessit" 0.0185781520931385 0.0122369065100343 0.0240558094779889 0 0 0 0 0 0
"disponit" 0.012385434728759 0.0122369065100343 0 0 0 0 0.0182882223847842 0 0.0308737264587836
"distribuit" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0.027292576419214 0.0308737264587836
"diximus" 0 0 0.0240558094779889 0.083635349874547 0.0218340611353712 0 0 0.027292576419214 0
"dixit" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0.0655021834061135 0 0.0182882223847842 0 0
"domi" 0.00309635868218974 0.0367107195301028 0 0 0.0436681222707424 0 0 0.0181950509461426 0
"ducere" 0.012385434728759 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0 0 0.0154368632293918
"ducit" 0.012385434728759 0.0122369065100343 0.0240558094779889 0 0 0 0 0 0.0308737264587836
"duos" 0.0216745107753282 0 0 0 0 0.0135574837310195 0 0 0
"eburones" 0 0 0.0240558094779889 0 0 0.0406724511930586 0.0731528895391368 0 0
"eburonum" 0 0 0 0 0.0218340611353712 0.027114967462039 0.091441111923921 0 0
"educunt" 0.0154817934109487 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0154368632293918
"effectis" 0.0185781520931385 0 0 0 0.0218340611353712 0 0.0182882223847842 0 0
"egredi" 0 0 0 0 0.0436681222707424 0 0.0548646671543526 0.027292576419214 0
"equestri" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0 0.0181950509461426 0.0154368632293918
"equitatusque" 0.00928907604656923 0 0 0 0.0218340611353712 0 0.0365764447695684 0.0181950509461426 0
"equorum" 0.00619271736437949 0.0122369065100343 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0463105896881754
"expectare" 0.012385434728759 0.0122369065100343 0.0240558094779889 0 0.0436681222707424 0 0 0 0
"expositis" 0.0154817934109487 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"faciat" 0.00309635868218974 0.0122369065100343 0 0 0 0.0542299349240781 0.0182882223847842 0.00909752547307132 0
"faciendum" 0.00309635868218974 0.0244738130200685 0 0 0 0.027114967462039 0 0.0181950509461426 0.0154368632293918
"ferebant" 0.012385434728759 0 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"fiducia" 0.0185781520931385 0 0 0 0 0 0 0.0181950509461426 0
"forte" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0 0.0463105896881754
"fratres" 0.00309635868218974 0.0367107195301028 0.0240558094779889 0 0 0.0135574837310195 0 0.0181950509461426 0
"fronte" 0.00928907604656923 0 0.0721674284339668 0 0 0 0.0182882223847842 0.00909752547307132 0
"gergouiam" 0.00309635868218974 0 0 0 0 0 0 0.0636826783114993 0
"habuerat" 0.0154817934109487 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"igni" 0.00928907604656923 0.0244738130200685 0 0 0 0 0.0365764447695684 0.00909752547307132 0
"illius" 0.012385434728759 0 0 0 0 0 0.0182882223847842 0 0.0463105896881754
"illos" 0.012385434728759 0 0 0 0.0436681222707424 0 0 0.0181950509461426 0
"impeditis" 0.00928907604656923 0 0 0.0278784499581823 0.0218340611353712 0.027114967462039 0 0 0.0154368632293918
"imperi" 0 0 0 0 0 0.027114967462039 0 0.054585152838428 0
"incendit" 0.0185781520931385 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"incipit" 0.024770869457518 0 0 0 0 0 0 0 0
"incipiunt" 0.012385434728759 0 0 0 0 0.0135574837310195 0 0.027292576419214 0
"incredibili" 0.00309635868218974 0.0244738130200685 0.0240558094779889 0.0278784499581823 0 0.027114967462039 0 0 0.0154368632293918
"influit" 0 0.0244738130200685 0 0.0278784499581823 0.0873362445414847 0 0.0182882223847842 0 0
"instituerat" 0.00928907604656923 0 0 0 0 0 0.0365764447695684 0.027292576419214 0
"intellexit" 0.00309635868218974 0.0367107195301028 0.0240558094779889 0.0557568999163646 0 0.0135574837310195 0 0 0
"interfecerunt" 0.00619271736437949 0.0122369065100343 0.0721674284339668 0 0 0.0135574837310195 0.0182882223847842 0 0
"interuallo" 0.00619271736437949 0.0244738130200685 0.0240558094779889 0 0.0436681222707424 0 0 0 0.0154368632293918
"ipsorum" 0.00309635868218974 0.0244738130200685 0 0.0278784499581823 0 0.0135574837310195 0 0.0181950509461426 0.0154368632293918
"italiae" 0.0185781520931385 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"itinera" 0.0154817934109487 0.0122369065100343 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"iuberet" 0.0154817934109487 0.0244738130200685 0 0 0 0 0.0182882223847842 0 0
"iureiurando" 0.00619271736437949 0 0 0 0 0.0135574837310195 0.0182882223847842 0.0363901018922853 0
"laborantibus" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0.0363901018922853 0
"libo" 0.024770869457518 0 0 0 0 0 0 0 0
"litore" 0.00928907604656923 0 0 0 0.0436681222707424 0.0406724511930586 0 0 0
"lucterius" 0 0 0 0 0 0 0 0.00909752547307132 0.108058042605743
"magistratum" 0 0 0.0240558094779889 0 0 0 0.0182882223847842 0.054585152838428 0
"magnaque" 0.0185781520931385 0 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"mandata" 0.0185781520931385 0.0122369065100343 0 0 0.0218340611353712 0 0 0 0
"maritimae" 0.012385434728759 0 0.0240558094779889 0.0557568999163646 0.0218340611353712 0 0 0 0
"maximo" 0.00928907604656923 0.0244738130200685 0 0 0 0.027114967462039 0 0 0.0154368632293918
"medio" 0.012385434728759 0.0122369065100343 0 0 0 0.0135574837310195 0 0.0181950509461426 0
"memoriam" 0.00619271736437949 0.0244738130200685 0.0240558094779889 0 0 0 0.0365764447695684 0.00909752547307132 0
"menapios" 0 0 0.0240558094779889 0.0278784499581823 0.0436681222707424 0 0.0731528895391368 0 0
"minora" 0.012385434728759 0.0122369065100343 0 0 0 0 0 0.027292576419214 0
"misericordia" 0.0154817934109487 0 0.0240558094779889 0 0 0 0 0.0181950509461426 0
"mitteret" 0.0185781520931385 0.0244738130200685 0 0 0 0 0 0 0
"mittuntur" 0.00928907604656923 0 0 0.0278784499581823 0 0.0135574837310195 0.0365764447695684 0.00909752547307132 0
"mons" 0.00619271736437949 0.0489476260401371 0 0 0 0 0 0.0181950509461426 0
"motus" 0.00619271736437949 0 0 0 0.0218340611353712 0.027114967462039 0.0365764447695684 0 0.0154368632293918
"noster" 0.012385434728759 0 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0
"oceano" 0 0.0122369065100343 0 0.0278784499581823 0.0655021834061135 0 0.0182882223847842 0 0.0308737264587836
"oceanum" 0.00309635868218974 0 0 0.0557568999163646 0.0436681222707424 0 0.0182882223847842 0.0181950509461426 0
"onera" 0.00928907604656923 0 0 0.0557568999163646 0 0.027114967462039 0 0 0.0154368632293918
"ordinis" 0.0216745107753282 0 0 0 0 0.0135574837310195 0 0 0
"pabulatione" 0.00928907604656923 0 0 0 0 0 0 0.0363901018922853 0.0154368632293918
"pabuli" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0 0 0.00909752547307132 0.0308737264587836
"pauca" 0.0185781520931385 0.0122369065100343 0 0 0 0 0 0 0.0154368632293918
"paulisper" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0.0218340611353712 0.0135574837310195 0.0365764447695684 0 0
"periculi" 0.012385434728759 0 0 0.0557568999163646 0 0.0135574837310195 0 0 0.0154368632293918
"petunt" 0.00619271736437949 0 0 0.0278784499581823 0 0.0135574837310195 0.0365764447695684 0.0181950509461426 0
"plena" 0.012385434728759 0 0 0 0.0218340611353712 0 0 0 0.0463105896881754
"pollicentur" 0.012385434728759 0 0 0 0 0 0.0365764447695684 0.0181950509461426 0
"pontibus" 0.00309635868218974 0 0 0 0 0 0.0182882223847842 0.027292576419214 0.0463105896881754
"positis" 0.00928907604656923 0 0 0 0 0 0.0182882223847842 0.027292576419214 0.0154368632293918
"potestas" 0.0185781520931385 0.0122369065100343 0.0240558094779889 0 0 0 0 0 0
"potuisse" 0.00309635868218974 0.0244738130200685 0 0 0 0.027114967462039 0.0182882223847842 0.00909752547307132 0.0154368632293918
"praedam" 0.00928907604656923 0 0 0 0 0.0135574837310195 0.0731528895391368 0 0
"praefectus" 0.012385434728759 0 0 0 0 0 0 0.00909752547307132 0.0463105896881754
"praeficit" 0.00619271736437949 0.0122369065100343 0 0.0278784499581823 0 0.0135574837310195 0.0182882223847842 0.0181950509461426 0
"praestare" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0 0 0.027292576419214 0
"praetor" 0.024770869457518 0 0 0 0 0 0 0 0
"precibus" 0.00309635868218974 0.0244738130200685 0 0 0 0.0135574837310195 0.0182882223847842 0.027292576419214 0
"principatum" 0.00309635868218974 0.0489476260401371 0 0 0 0 0.0365764447695684 0.00909752547307132 0
"proeliantur" 0 0 0 0 0.0436681222707424 0 0 0 0.0926211793763507
"prohibebat" 0.00619271736437949 0 0 0 0 0.0135574837310195 0 0.0181950509461426 0.0463105896881754
"prohiberent" 0.00928907604656923 0.0122369065100343 0.0481116189559779 0 0.0218340611353712 0 0 0.00909752547307132 0
"proximo" 0.00928907604656923 0.0244738130200685 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"quaestorem" 0.00619271736437949 0.0122369065100343 0 0 0 0.027114967462039 0 0 0.0463105896881754
"quidam" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"quodque" 0.012385434728759 0.0244738130200685 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"receptus" 0.024770869457518 0 0 0 0 0 0 0 0
"reuertitur" 0.00928907604656923 0 0 0 0.0218340611353712 0.027114967462039 0 0.00909752547307132 0.0154368632293918
"sabinus" 0 0 0 0.167270699749094 0 0.027114967462039 0 0 0
"saxa" 0.0185781520931385 0 0.0240558094779889 0.0278784499581823 0 0 0 0 0
"sciebat" 0.00619271736437949 0 0 0 0 0.027114967462039 0.0365764447695684 0 0.0308737264587836
"scipionem" 0.024770869457518 0 0 0 0 0 0 0 0
"senones" 0 0 0 0 0 0.027114967462039 0.0548646671543526 0.027292576419214 0
"sequanorum" 0 0.0856583455702398 0 0 0.0218340611353712 0 0 0 0
"seruitutem" 0 0.0244738130200685 0.0240558094779889 0.0278784499581823 0 0 0.0182882223847842 0.027292576419214 0
"singulas" 0.00928907604656923 0 0.0240558094779889 0.0557568999163646 0 0 0 0.0181950509461426 0
"speciem" 0.00928907604656923 0.0122369065100343 0 0.0278784499581823 0 0.0135574837310195 0 0.0181950509461426 0
"suarum" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0 0 0.027292576419214 0
"suebos" 0 0.0122369065100343 0 0 0.0218340611353712 0 0.109729334308705 0 0
"superioris" 0.0185781520931385 0 0 0 0.0218340611353712 0 0.0182882223847842 0 0
"syria" 0.024770869457518 0 0 0 0 0 0 0 0
"tantam" 0.00309635868218974 0.0244738130200685 0.0481116189559779 0 0 0.0135574837310195 0.0182882223847842 0 0.0154368632293918
"terrorem" 0.0185781520931385 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"thessalia" 0.024770869457518 0 0 0 0 0 0 0 0
"timere" 0.00928907604656923 0.0122369065100343 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0308737264587836
"tormenta" 0.0185781520931385 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"totum" 0.00619271736437949 0.0244738130200685 0.0240558094779889 0 0 0 0 0.0181950509461426 0.0154368632293918
"traducit" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0 0 0.0182882223847842 0.0181950509461426 0.0154368632293918
"tulerunt" 0.0216745107753282 0 0 0 0 0.0135574837310195 0 0 0
"tumultu" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0 0.0182882223847842 0.0181950509461426 0
"turri" 0.0185781520931385 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"tutum" 0.012385434728759 0 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0 0.0154368632293918
"uehementer" 0.00619271736437949 0.0367107195301028 0 0 0 0 0 0.027292576419214 0
"ueniebant" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"uento" 0.00928907604656923 0 0 0.0278784499581823 0.0436681222707424 0.027114967462039 0 0 0
"uestigio" 0.012385434728759 0 0 0 0.0436681222707424 0 0 0.00909752547307132 0.0154368632293918
"uidetur" 0.012385434728759 0 0 0 0 0 0.0365764447695684 0.0181950509461426 0
"uiis" 0.012385434728759 0 0 0.0278784499581823 0 0.027114967462039 0 0.00909752547307132 0
"uineas" 0.00309635868218974 0 0.0240558094779889 0.0278784499581823 0 0 0 0.027292576419214 0.0308737264587836
"uis" 0.012385434728759 0 0 0 0.0436681222707424 0 0.0365764447695684 0 0
"ullam" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0.0278784499581823 0.0218340611353712 0 0.0182882223847842 0 0
"ulteriorem" 0.012385434728759 0.0244738130200685 0.0240558094779889 0 0.0218340611353712 0 0 0 0
"uobis" 0.0185781520931385 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"utebatur" 0.0154817934109487 0.0244738130200685 0 0 0.0218340611353712 0 0 0 0
"utramque" 0.00619271736437949 0 0 0 0.0436681222707424 0.027114967462039 0 0.0181950509461426 0
"xi" 0.00928907604656923 0 0.0240558094779889 0 0 0.0135574837310195 0 0.00909752547307132 0.0308737264587836
"abesset" 0 0.0122369065100343 0.0240558094779889 0 0.0436681222707424 0.027114967462039 0 0.00909752547307132 0
"accepta" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0308737264587836
"acceptum" 0.00928907604656923 0 0 0 0 0.0406724511930586 0.0182882223847842 0 0
"acciderat" 0.012385434728759 0 0 0.0278784499581823 0.0218340611353712 0 0 0 0.0154368632293918
"accideret" 0.00619271736437949 0.0122369065100343 0 0 0 0 0 0.0181950509461426 0.0308737264587836
"accidisset" 0.0154817934109487 0.0122369065100343 0 0.0278784499581823 0 0 0 0 0
"adductus" 0.00309635868218974 0.0489476260401371 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"adgressus" 0.0154817934109487 0.0122369065100343 0 0 0 0 0 0 0.0154368632293918
"administrare" 0.00928907604656923 0 0 0 0 0 0.0182882223847842 0.027292576419214 0
"adpropinquare" 0.0154817934109487 0 0.0481116189559779 0 0 0 0 0 0
"adulescentes" 0.012385434728759 0 0 0 0 0 0.0182882223847842 0.0181950509461426 0
"aetatis" 0.0154817934109487 0 0 0.0278784499581823 0 0 0 0 0.0154368632293918
"afranium" 0.0216745107753282 0 0 0 0 0 0 0 0
"alexandriae" 0.0185781520931385 0 0 0 0 0 0 0 0.0154368632293918
"alterius" 0.00309635868218974 0.0367107195301028 0 0 0 0.0135574837310195 0.0365764447695684 0 0
"altero" 0.012385434728759 0 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"altitudo" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0.0278784499581823 0 0 0 0.0181950509461426 0
"amicus" 0.00309635868218974 0.0489476260401371 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"animaduertisset" 0.00619271736437949 0.0244738130200685 0 0 0.0436681222707424 0 0 0.00909752547307132 0
"animaduertit" 0.00309635868218974 0.0122369065100343 0 0.0278784499581823 0.0436681222707424 0 0 0.0181950509461426 0
"appellabatur" 0.0154817934109487 0.0122369065100343 0 0 0.0218340611353712 0 0 0 0
"arbitrabantur" 0.012385434728759 0.0122369065100343 0 0.0557568999163646 0 0 0 0 0
"attingunt" 0.00619271736437949 0 0.0240558094779889 0 0.0218340611353712 0 0.0182882223847842 0.0181950509461426 0
"auaricum" 0.00309635868218974 0 0 0 0 0 0 0.054585152838428 0
"audiebat" 0 0 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0.0365764447695684 0 0.0308737264587836
"belgas" 0 0 0.144334856867934 0.0278784499581823 0 0 0 0 0
"bellandi" 0.00619271736437949 0.0122369065100343 0 0.0278784499581823 0.0218340611353712 0 0 0.00909752547307132 0.0154368632293918
"bellouacorum" 0 0 0.0481116189559779 0 0 0 0 0 0.0771843161469589
"bibracte" 0 0.0244738130200685 0 0 0 0 0 0.027292576419214 0.0308737264587836
"biduum" 0.0154817934109487 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0
"britannia" 0 0 0 0.0278784499581823 0.0436681222707424 0.027114967462039 0.0182882223847842 0.00909752547307132 0
"calamitatem" 0.00309635868218974 0.0244738130200685 0.0240558094779889 0 0 0 0.0182882223847842 0.00909752547307132 0.0154368632293918
"capto" 0.00619271736437949 0.0122369065100343 0 0 0 0.027114967462039 0.0182882223847842 0 0.0154368632293918
"castella" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0 0 0.00909752547307132 0.0154368632293918
"castrisque" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0.0182882223847842 0 0.0308737264587836
"celeritatem" 0.00928907604656923 0 0.0481116189559779 0 0 0.0135574837310195 0 0 0.0154368632293918
"centum" 0 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0.027114967462039 0.0182882223847842 0.00909752547307132 0
"centurio" 0.00619271736437949 0 0 0.0278784499581823 0 0 0 0.027292576419214 0.0154368632293918
"ceperunt" 0.00619271736437949 0 0 0.0278784499581823 0 0.0135574837310195 0 0.0181950509461426 0.0154368632293918
"certiores" 0.00309635868218974 0.0122369065100343 0 0.0557568999163646 0.0218340611353712 0.0135574837310195 0.0182882223847842 0 0
"certis" 0.0185781520931385 0 0 0 0 0.0135574837310195 0 0 0
"circumuenire" 0.012385434728759 0.0122369065100343 0.0481116189559779 0 0 0 0 0 0
"ciues" 0.0154817934109487 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"classi" 0.012385434728759 0 0 0.083635349874547 0 0 0 0 0
"coactus" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0.0463105896881754
"cogeretur" 0.00619271736437949 0 0 0 0 0.0406724511930586 0.0182882223847842 0.00909752547307132 0
"cogunt" 0.00619271736437949 0 0 0.0278784499581823 0 0.0135574837310195 0.0365764447695684 0.00909752547307132 0
"collocauerat" 0.00619271736437949 0 0 0 0 0 0 0.0363901018922853 0.0154368632293918
"colloqui" 0.012385434728759 0 0 0 0 0.027114967462039 0 0 0.0154368632293918
"commemorat" 0.0185781520931385 0 0 0 0 0 0 0 0.0154368632293918
"comminus" 0.00928907604656923 0.0122369065100343 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"commisso" 0.0154817934109487 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"commium" 0 0 0 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0 0.0617474529175671
"communit" 0.012385434728759 0.0122369065100343 0 0 0 0.0135574837310195 0.0182882223847842 0 0
"conarentur" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0.0308737264587836
"conati" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"conclamant" 0.00309635868218974 0 0 0.0278784499581823 0 0.0135574837310195 0 0.027292576419214 0.0154368632293918
"condiciones" 0.0154817934109487 0 0 0 0.0218340611353712 0 0 0 0.0154368632293918
"confecta" 0.00309635868218974 0.0122369065100343 0 0 0 0.0135574837310195 0.0365764447695684 0.0181950509461426 0
"conferunt" 0.012385434728759 0 0 0 0 0 0.0365764447695684 0.00909752547307132 0
"confiderent" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0 0 0.0181950509461426 0
"confirmant" 0.012385434728759 0.0122369065100343 0 0 0 0 0.0365764447695684 0 0
"conloquio" 0 0.0856583455702398 0 0 0 0 0 0 0
"consecutus" 0.012385434728759 0 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"consequi" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0 0 0 0 0.0181950509461426 0
"consistit" 0.00928907604656923 0 0 0 0 0 0.0548646671543526 0.00909752547307132 0
"contendebant" 0.00928907604656923 0 0.0240558094779889 0.0278784499581823 0 0.027114967462039 0 0 0
"contendere" 0.00309635868218974 0.0367107195301028 0.0240558094779889 0 0.0218340611353712 0 0 0.00909752547307132 0
"contineret" 0.012385434728759 0 0 0 0 0.027114967462039 0 0.00909752547307132 0
"conueniunt" 0.00309635868218974 0 0 0 0 0 0.0548646671543526 0.0181950509461426 0.0154368632293918
"corfinium" 0.0216745107753282 0 0 0 0 0 0 0 0
"cupiditate" 0.00309635868218974 0.0244738130200685 0 0 0 0 0 0.00909752547307132 0.0463105896881754
"custodias" 0.0154817934109487 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"dederunt" 0 0.0122369065100343 0 0 0.0436681222707424 0.0135574837310195 0 0.00909752547307132 0.0308737264587836
"defectione" 0 0 0 0 0 0.0135574837310195 0 0.0363901018922853 0.0308737264587836
"defendere" 0.00619271736437949 0.0244738130200685 0 0.0278784499581823 0.0218340611353712 0.0135574837310195 0 0 0
"deiectis" 0.012385434728759 0 0.0240558094779889 0.0278784499581823 0.0218340611353712 0 0 0 0
"deorum" 0.00309635868218974 0.0122369065100343 0 0 0 0.0135574837310195 0.0548646671543526 0 0.0154368632293918
"dicebantur" 0.00309635868218974 0 0 0.0557568999163646 0 0.027114967462039 0 0 0.0308737264587836
"difficile" 0.012385434728759 0.0244738130200685 0 0 0 0 0 0 0.0154368632293918
"difficultates" 0.012385434728759 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0.0154368632293918
"dimittere" 0.00928907604656923 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0.0308737264587836
"discedit" 0.0154817934109487 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"dispersos" 0.00619271736437949 0.0122369065100343 0 0 0.0218340611353712 0 0.0365764447695684 0.00909752547307132 0
"diuidit" 0.00309635868218974 0.0489476260401371 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"dixerat" 0.012385434728759 0.0244738130200685 0 0 0 0.0135574837310195 0 0 0
"duxit" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0.0181950509461426 0
"eduxit" 0.012385434728759 0.0122369065100343 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"efficere" 0.00309635868218974 0 0 0.0278784499581823 0.0436681222707424 0.027114967462039 0.0182882223847842 0 0
"efficit" 0.00928907604656923 0.0122369065100343 0 0 0.0436681222707424 0.0135574837310195 0 0 0
"ego" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0308737264587836
"euentum" 0.00928907604656923 0 0 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"euocatis" 0.00619271736437949 0 0 0.0278784499581823 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"exercitatione" 0 0.0244738130200685 0 0.0278784499581823 0.0655021834061135 0.0135574837310195 0 0 0
"exercitumque" 0.012385434728759 0.0122369065100343 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"exitum" 0.00928907604656923 0 0 0.0278784499581823 0 0.0135574837310195 0 0 0.0308737264587836
"explorata" 0.00309635868218974 0 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0.0182882223847842 0.0181950509461426 0
"exploratoribus" 0 0.0367107195301028 0.0481116189559779 0 0 0 0 0.00909752547307132 0.0154368632293918
"familiae" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0.027292576419214 0
"fastigio" 0.012385434728759 0 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"fecerint" 0.00928907604656923 0.0122369065100343 0 0 0 0.027114967462039 0 0.00909752547307132 0
"finitimi" 0 0.0122369065100343 0.0240558094779889 0.0278784499581823 0 0.027114967462039 0.0182882223847842 0.00909752547307132 0
"flamma" 0.00309635868218974 0 0 0 0 0.027114967462039 0.0182882223847842 0 0.0463105896881754
"fossae" 0.00619271736437949 0 0.0240558094779889 0 0 0 0 0.0363901018922853 0
"frumentariam" 0.00928907604656923 0.0122369065100343 0 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"fugientes" 0.012385434728759 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0154368632293918
"gallicis" 0.00309635868218974 0.0122369065100343 0 0.0278784499581823 0.0436681222707424 0.0135574837310195 0.0182882223847842 0 0
"gererentur" 0.00619271736437949 0 0.0240558094779889 0 0 0.027114967462039 0 0.00909752547307132 0.0154368632293918
"gratias" 0.0154817934109487 0.0122369065100343 0 0 0 0 0 0 0.0154368632293918
"hiberum" 0.0216745107753282 0 0 0 0 0 0 0 0
"hieme" 0.00619271736437949 0 0 0.0278784499581823 0.0218340611353712 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"hiemis" 0 0 0 0 0.0218340611353712 0.0406724511930586 0 0.00909752547307132 0.0308737264587836
"hinc" 0.0154817934109487 0 0 0 0 0 0.0365764447695684 0 0
"horis" 0.00619271736437949 0 0 0.0278784499581823 0.0218340611353712 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"idoneo" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0.0181950509461426 0
"impedita" 0.00619271736437949 0.0122369065100343 0 0 0 0 0.0182882223847842 0.0181950509461426 0.0154368632293918
"impeditos" 0 0.0122369065100343 0.0481116189559779 0.0557568999163646 0.0218340611353712 0 0 0.00909752547307132 0
"imperator" 0.012385434728759 0.0122369065100343 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"imperauerat" 0.00619271736437949 0.0244738130200685 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0 0
"incidit" 0.00928907604656923 0.0122369065100343 0 0 0 0 0.0182882223847842 0.00909752547307132 0.0154368632293918
"incommodo" 0.00309635868218974 0 0 0 0 0.027114967462039 0 0.0363901018922853 0
"inferiore" 0.00619271736437949 0 0.0240558094779889 0.0278784499581823 0.0218340611353712 0 0 0.0181950509461426 0
"inferrent" 0 0.0122369065100343 0.0721674284339668 0 0 0 0.0365764447695684 0 0.0154368632293918
"inopinantes" 0.00309635868218974 0.0122369065100343 0 0 0.0218340611353712 0 0.0365764447695684 0.0181950509461426 0
"instare" 0.012385434728759 0.0244738130200685 0.0240558094779889 0 0 0 0 0 0
"insulam" 0.012385434728759 0 0 0 0.0655021834061135 0 0 0 0
"interficiuntur" 0.0185781520931385 0 0 0 0.0218340611353712 0 0 0 0
"iri" 0.00928907604656923 0 0 0.0278784499581823 0 0.0135574837310195 0 0.0181950509461426 0
"iudicium" 0.00619271736437949 0.0489476260401371 0 0 0 0 0.0182882223847842 0 0
"iumentis" 0.0185781520931385 0 0 0 0.0218340611353712 0 0 0 0
